Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg],Step Frequency [Hz],Phase Variable
0.0,-106.59141540527344,6.416255474090576,3.1281427823725143,-34.7437516285075,-22.995701605133217,-82.14652122320328,-105.53605485670639,0.4,0.025132741228718346
0.002401,-107.18217468261719,5.016121864318848,3.1284937499923515,-34.16883411550002,-28.692859722036527,-80.44609781800442,-95.68765044289013,0.40029884621413336,0.052143188599185625
0.04012999999999999,-107.14282989501953,5.147790908813477,3.1290795869950054,-33.75379425548961,-32.25155903434242,-76.81962253856449,-105.8999945467738,0.40084603009159037,0.08073276458848457
0.042598,-107.41617584228516,4.625977039337158,3.130112461860151,-32.829737962678585,-35.39231907133523,-70.65786983167503,-91.59519381229231,0.40155746436408857,0.11038873682359718
0.044613,-107.69473266601562,4.177480697631836,3.13105114987712,-33.043980506374375,-33.43562696847749,-65.0482696172894,-77.18250539047281,0.40237067011710564,0.14072885886347533
0.046521,-107.99706268310547,3.747082471847534,3.131907866498443,-33.03281656217599,-29.117082771386016,-59.92916577776991,-107.57293785508686,0.40323454944239384,0.17143846757250034
0.079878,-108.27582550048828,3.337069511413574,3.132518015944032,-30.259230419490134,-27.671954761889303,-56.29830893197742,-106.59077971547433,0.4041388956455954,0.20245661631309622
0.082624,-108.5147705078125,2.9250681400299072,3.133004039479546,-28.517552671704394,-19.625925325269876,-53.400491893572784,-105.67246655121916,0.40507684723817355,0.23374273569023063
0.086004,-108.7490005493164,2.484506845474243,3.133525420074524,-25.85649560314179,-9.482134766222554,-50.26688306464098,-106.49809529777417,0.40602207145139413,0.26513348352718386
0.088701,-108.95057678222656,2.0437424182891846,3.1339887002969733,-22.970095225934838,-2.400073192498886,-47.46789544843185,-84.90403187607369,0.4069744618363798,0.296628647938165
0.119677,-109.11060333251953,1.600490689277649,3.1343156769425926,-18.863630110119555,6.16634643599311,-45.49338338202954,-106.64389345905278,0.4079656337327788,0.3284273242245853
0.121803,-109.23372650146484,1.1330604553222656,3.1346370477091194,-16.113852299333075,15.34196408349347,-43.53327618458679,-108.37817725419218,0.4089995080331195,0.36055658479499686
0.123861,-109.3469009399414,0.6559242606163025,3.1348836751496454,-13.719180292363788,21.892262346602855,-42.03315832208231,-107.11379281641064,0.41010727056194746,0.3932150590351464
0.126122,-109.43733978271484,0.1932964324951172,3.135254945706638,-11.258682337268503,25.235435039648998,-39.739847176169654,-108.43991367705321,0.411250664202314,0.4261670129242436
0.1602,-109.51100158691406,-0.22383098304271698,3.135695137693587,-9.827557069343962,24.678337490186077,-37.00449984755212,-108.1652004123452,0.4124041053918053,0.4592539389675895
0.162978,-109.59510040283203,-0.5987197160720825,3.1359924911974013,-9.958546437246467,22.287842997667898,-35.1656729041067,-107.8012351545775,0.4136293832574147,0.49286470100618207
0.166299,-109.6805191040039,-0.9570069313049316,3.1361926801577757,-8.574337738730744,20.066530583343646,-33.9350094194538,-106.82232531290407,0.41497567078480524,0.5273127756525288
0.16959,-109.74365234375,-1.2948272228240967,3.1363455439458208,-7.808585594086751,14.777621410868461,-32.99333123858414,-91.81928257161401,0.41647095332037987,0.5627816032852544
0.200353,-109.80807495117188,-1.6078225374221802,3.136404653689429,-7.193778922552747,10.676937196411947,-32.64079785476311,-108.95693739241423,0.41816780439779916,0.5996108747910639
0.204161,-109.87191009521484,-1.9247031211853027,3.1363976998186653,-6.923750808810878,8.87916310497289,-32.7035502177626,-108.71297068884014,0.42010512518459525,0.6380576783392327
0.207738,-109.95150756835938,-2.26546049118042,3.1362506749066075,-8.193978164231075,9.887027526447264,-33.65348951243339,-105.33985363330206,0.42236481616060245,0.678651718978754
0.211078,-110.0571517944336,-2.6272084712982178,3.1361800373341304,-9.287365091850472,9.53763859096537,-34.13126465997036,-105.9894539012024,0.4248964070593565,0.7210961377892942
0.23975,-110.16035461425781,-2.977159023284912,3.1361832922167987,-9.132129406168067,8.751162798605913,-34.142725717397646,-88.25107540844182,0.42763299282209777,0.7649876418646747
0.24191,-110.24076843261719,-3.3170197010040283,3.136140586456054,-7.963843477883957,6.77002075295364,-34.43740056875951,-109.15667973547264,0.4305738224626635,0.8103343928268463
0.244198,-110.30290222167969,-3.6573293209075928,3.1360050232896293,-6.939995559978107,4.990091384494888,-35.313580650583326,-84.6974815147912,0.43374820056923147,0.8573333498550019
0.246327,-110.37107849121094,-4.0077900886535645,3.135919736745284,-7.319797620286775,4.687044001871062,-35.87475923807533,-109.02807487032575,0.4370791771589988,0.905515696230709
0.280111,-110.44478607177734,-4.367452621459961,3.135810533877742,-6.498829799505575,4.855749674370376,-36.58977759133811,-106.63691946076408,0.440543757362489,0.9547467903008197
0.283448,-110.4928970336914,-4.7439494132995605,3.135695463338389,-5.24721684400778,6.836743163408201,-37.33422722973448,-77.45740262105281,0.44410885057126503,1.0048271122032237
0.286432,-110.54340362548828,-5.149399757385254,3.135429871738694,-6.110962139560769,8.71116691837361,-39.033523653720295,-109.87583404576337,0.447875400178135,1.0563972233988497
0.29011,-110.61807250976562,-5.578204154968262,3.1351824152518573,-6.300393594209664,8.723611523041374,-40.628318183404915,-109.62341907765105,0.4518171968283803,1.109305103534025
0.320622,-110.69293212890625,-6.011770725250244,3.1349458842266276,-6.712235645028039,8.193482975516249,-42.156012934683325,-99.99455861635238,0.45592758739600436,1.1635199608817217
0.323081,-110.77442932128906,-6.456140518188477,3.1347255419964144,-7.008881432852271,8.256132031904544,-43.58560567891284,-109.61928308180458,0.46021098367304925,1.2190801086171221
0.327023,-110.86808013916016,-6.886579513549805,3.1347927775091935,-8.011404646395695,5.114596768440935,-43.19533549992749,-108.71001405097296,0.4644286019349748,1.2744960946199169
0.331211,-110.98926544189453,-7.273681163787842,3.1348843174122027,-9.445191980549248,2.4374759487241104,-42.660401914321255,-109.5991597472274,0.46859981145720364,1.3298854866822705
0.359917,-111.13191986083984,-7.655739784240723,3.134800510705359,-10.741459432180118,-0.42266173747433583,-43.24888759811497,-109.81765242404414,0.4729417431989485,1.3866096429097285
0.36188,-111.29299926757812,-8.042091369628906,3.1346437056165923,-11.94575753286312,-4.497372209940746,-44.31150793861804,-5.795564030638042,0.47756788465686784,1.445392353067257
0.363707,-111.47865295410156,-8.423641204833984,3.134515509378371,-13.664088840292111,-7.857558050435743,-45.20428879521958,-100.08441195458417,0.48247994234438923,1.5062621969180787
0.366095,-111.68582153320312,-8.793865203857422,3.134550102763621,-14.842557726855064,-10.534979398476047,-45.0669166155377,-111.02780292073956,0.4875244069095655,1.5682726114040533
0.400701,-111.8923110961914,-9.15239429473877,3.1345053041852573,-14.987663388224693,-12.363088067566423,-45.43745437801089,-110.71708487789662,0.49276905951823496,1.6318577975199624
0.404678,-112.082275390625,-9.517003059387207,3.134514461888805,-14.225645649509403,-12.557791147594099,-45.45578319064862,-109.69481854977964,0.49811641694245895,1.6964178282660611
0.40825800000000007,-112.24855041503906,-9.8778657913208,3.1347486543533614,-13.249922390721817,-10.479183583146213,-44.016966275945,-111.23771793552153,0.5032720844764359,1.7601094202862257
0.411779,-112.38701629638672,-10.226518630981445,3.134980505849575,-11.363373769319166,-8.641855866223613,-42.578234738606,-31.464064129486935,0.5081705399743246,1.822508841565393
0.440739,-112.5002212524414,-10.572251319885254,3.135217491084531,-10.23858419321699,-5.408134393305987,-41.09350187720697,-111.73353358578147,0.5127435858794426,1.8831714331085698
0.445007,-112.60317993164062,-10.920731544494629,3.1354602833823275,-9.266771217729236,-2.103147580362095,-39.564628918296734,-111.00386127767963,0.516939185060072,1.9417497898865985
0.450769,-112.69541931152344,-11.275262832641602,3.135606437551935,-8.754933063027758,1.8237174977842918,-38.65329043772027,-111.66399637506879,0.5208253973413471,1.9986478287156355
0.45425,-112.777099609375,-11.648859977722168,3.135749200090365,-8.26667869775669,6.918471926356105,-37.758791788542474,-111.63766608991007,0.5243929983147235,2.053788151575245
0.480009,-112.84600830078125,-12.0421781539917,3.1358793833732603,-8.357243591056474,12.852275607432844,-36.94012189953016,-110.55840047744138,0.5276587183684647,2.1072558596562625
0.482142,-112.89847564697266,-12.453513145446777,3.1360659811794744,-7.713925148605898,19.377900665939205,-35.75023122912766,-110.78295724055498,0.5305897939649128,2.1588261258426775
0.484236,-112.9141616821289,-12.872344970703125,3.136294949254316,-6.326584381468901,25.1666482045178,-34.27384485889438,-111.86091490537392,0.5331805082116967,2.2084420035089694
0.486327,-112.88927459716797,-13.2899808883667,3.1365904786526153,-4.433252101559959,30.911455428618407,-32.354732456850044,-111.471436883465,0.5354137903178223,2.255974848177668
0.520604,-112.83413696289062,-13.707977294921875,3.1368732350965587,-3.563618969499007,36.602526139423944,-30.510888739459254,-61.212001942647255,0.5373439738338817,2.301743589491794
0.524626,-112.75822448730469,-14.126141548156738,3.1372573257903076,-2.3013545474339874,42.61974862838134,-28.008865795531232,-112.36912543329696,0.5389320491091504,2.3454840783410034
0.527503,-112.64105987548828,-14.537077903747559,3.137736267310027,-0.9671799727963699,49.69820834453488,-24.888690241149543,-110.91163338589575,0.5401512414976384,2.387006589368284
0.529483,-112.4741439819336,-14.923786163330078,3.1383941497230166,1.6837234859564776,54.487229632035174,-20.612168782926574,-111.09526121120707,0.5409214959938096,2.425784944543744
0.560813,-112.2610092163086,-15.241120338439941,3.1392638186496793,4.203881542626236,55.64502182843321,-14.979284453660378,-90.74999634478576,0.5411567138818466,2.461249962081503
0.563498,-112.0307846069336,-15.462531089782715,3.1403509984951667,5.950687908705012,55.05429925768632,-7.970052973613146,-65.19650218491316,0.5407849061706583,2.4929157044689085
0.567381,-111.79749298095703,-15.597704887390137,3.141541084602677,5.922342623649459,56.78149017424246,-0.33032641111691685,-66.16290638639798,0.539818769526702,2.520823806670834
0.570949,-111.5530776977539,-15.669898986816406,-3.1402791090780093,5.862989133535694,61.62300488060888,8.395551560790137,-111.22345930261571,0.5382271001187968,2.5447408664454962
0.600172,-111.24391174316406,-15.678016662597656,-3.1389091276023113,9.09685404042589,66.93734967755319,17.10431681389684,-110.00739627464272,0.5360804069099478,2.5650706012905573
0.602301,-110.81761169433594,-15.619174003601074,-3.1376362642460607,15.688495438581361,70.33461063863666,25.120756163484483,-108.97951610246974,0.5334957643078045,2.582513738230095
0.604491,-110.2875747680664,-15.468048095703125,-3.136295570672494,22.995201293776514,68.80279728328874,33.47264659377896,-108.61838418731718,0.5304870070063318,2.597129686038025
0.606562,-109.7024154663086,-15.184636116027832,-3.1347663513894983,29.625279581486232,64.58477298021234,42.90728934715512,-104.9491049822068,0.5270019061410013,2.6085636331676603
0.640834,-109.07466888427734,-14.780210494995117,-3.133350916602773,35.867368973393376,61.04864061292417,51.508051380237355,-107.71945063969514,0.5231431431087398,2.6174308163146747
0.64436,-108.391845703125,-14.296294212341309,-3.1321953904898057,42.93203170742349,56.24512566400511,58.36243649538488,-94.37918210730773,0.5190732691408763,2.6247290971010475
