Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg],Step Frequency [Hz],Phase Variable
0.0,-86.23799133300781,5.91258430480957,-3.129535823424024,4.560741424399655,-7.982093743346232,59.57656409205717,-85.38414983466122,0.4,0.025132741228718346
0.003512,-86.16474151611328,7.014544486999512,-3.1310564263095824,-0.2620240391691133,-8.439432111112884,52.01797281310299,-84.98343076231866,0.3998085613022056,0.049062637644229315
0.038837,-86.35604095458984,6.716118335723877,-3.1325863997679484,-4.416710664050657,-10.395853567724766,44.56267790006151,-85.16898997427181,0.3995188302609547,0.07236291660339436
0.040909,-86.45378875732422,7.005225658416748,-3.134066883204554,-7.553308127631171,-11.382085072550415,37.27913492388916,-85.6331930943945,0.3992040274300559,0.0954874605240046
0.045103,-86.56047058105469,7.21768045425415,-3.135669369277626,-9.432975333445034,-11.93054243271327,29.37716612969635,-83.09540945615424,0.3989349130778814,0.11887929397762496
0.048119,-86.67427825927734,7.342379093170166,-3.1373324449691102,-11.323546082495175,-11.9410814146026,21.1566236522358,-83.69143517461842,0.398773459798574,0.14293067294900375
0.079274,-86.81072998046875,7.381662845611572,-3.1390099237690174,-13.437529757975495,-11.739586565218993,12.8462385739802,-85.91242013287246,0.39877291991426206,0.16798295619082335
0.081956,-86.96300506591797,7.336761474609375,-3.140694748528861,-14.738959125071602,-11.982036082639642,4.473914779009983,-85.75934076846863,0.398982080090172,0.1943527898480118
0.084587,-87.1053466796875,7.215691089630127,3.140977380875115,-14.600026247164374,-12.391612645087688,-3.0706842170991866,-85.2024026100771,0.3994199523486252,0.22217280582325163
0.087074,-87.25350189208984,7.032679080963135,3.1395690478458,-16.577946577962518,-12.369926794472898,-10.116539811806264,-86.1652272394346,0.40010613095267933,0.2515804889062581
0.119782,-87.48933410644531,6.787433624267578,3.138199923148524,-22.86984683193927,-10.405273252363859,-17.00704125973752,-84.26454350852065,0.4010669135327489,0.2827566735298888
0.123474,-87.82342529296875,6.4804368019104,3.1369019026042957,-27.78749936453112,-7.821839576171161,-23.603617469568324,-86.75040845606271,0.40232024676251765,0.31583137584722
0.126803,-88.18062591552734,6.114577293395996,3.1356682673996294,-31.0781393651234,-5.151853315929238,-29.93258686771803,-71.22648074022035,0.4038825944697972,0.3509264226386958
0.130431,-88.56404113769531,5.694819927215576,3.1345619282249455,-35.03261740398027,-2.4668158800775464,-35.67691939367133,-85.37049934092316,0.40575210203614726,0.3880495769452296
0.159035,-88.99923706054688,5.211371898651123,3.133225734919113,-39.40188941603742,-0.6470564769172771,-42.66626221662913,-86.79215396475895,0.40803381515302434,0.42788015973509824
0.161143,-89.45181274414062,4.637612342834473,3.1317524457794423,-40.71247977435781,1.1147676608773576,-50.43477252953448,-88.67955259438841,0.41082766288079714,0.47107194345075654
0.163217,-89.86526489257812,3.977414608001709,3.1302721549224177,-39.74334764811928,3.607825021024387,-58.29061022607302,-71.83125306578098,0.41420904401396036,0.5181308510565776
0.165561,-90.26055145263672,3.234220266342163,3.128739817790111,-39.940251756607,8.483672100140703,-66.47272605926308,-89.76378395959699,0.41829449802442026,0.5698260374627516
0.199038,-90.63825988769531,2.4096579551696777,3.127307844540963,-36.779595378561936,13.690926361088383,-74.18877027405897,-89.84139601519483,0.4231687943409247,0.6267343629020631
