Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg],Step Frequency [Hz],Phase Variable
0.0,-86.26206970214844,12.189783096313477,-3.1121774475778063,21.468414957657714,-54.99907034805759,145.42520493975826,-85.40798980410737,0.4,0.025132741228718346
0.002502,-85.52827453613281,14.917278289794922,-3.113825427006823,19.18856952969374,-60.93670064261683,136.10575332673437,-84.31922626258455,0.3994961821251806,0.04709990138887725
0.039492,-85.59028625488281,14.661513328552246,-3.1148963173788236,15.869963319544844,-56.82310651685535,130.94893318261805,-83.28875032246889,0.39865598216740755,0.0669218547771375
0.042481,-85.33919525146484,15.858442306518555,-3.115208114961118,12.054080918004937,-53.68963087661235,129.03914398879078,-83.81102849682141,0.39756394463035744,0.08510867466719055
0.044798,-85.15982055664062,17.042327880859375,-3.1161467784852683,5.759184772303486,-46.56586310059953,124.18481926263601,-83.6239936412669,0.39633385317010106,0.10235946143327863
0.046608,-85.06657409667969,18.121417999267578,-3.1177911869887356,1.100994477694321,-42.61493334501648,116.02920456342561,-83.2399471889811,0.39508362724443746,0.11940645069625692
0.080595,-85.0617446899414,19.041248321533203,-3.1205603651103306,-6.135113261579111,-29.03870635066012,102.51973925311154,-68.63963262028474,0.39397241505322556,0.13724833500137001
0.083855,-85.20620727539062,19.765939712524414,-3.12392367576687,-10.569716886821086,-15.781008643341892,86.26815106652327,-83.80927908674619,0.39312122365375446,0.15665415860358028
0.08641,-85.45053100585938,20.320131301879883,-3.1271916298731544,-16.560505689916887,1.7351465928353282,70.51163548154506,-82.22890736450475,0.3925819216925399,0.17796615940876132
0.089079,-85.7940673828125,20.73531723022461,-3.1303724772599586,-19.714234548596263,9.99456543983453,55.1566393971152,-53.27505059495758,0.3924034045862601,0.20151115297193295
0.119157,-86.1724624633789,21.0235538482666,-3.1330799786610353,-24.035780613827956,22.406377515618885,42.03080190681865,-60.13875170528684,0.3925716742722056,0.22722385565214553
0.121284,-86.6433334350586,21.22860336303711,-3.135362825901889,-27.17924199063751,30.06355232995844,30.927117052385245,-86.36193174940682,0.39305760127645056,0.25494303082359976
0.123366,-87.1334228515625,21.345964431762695,-3.137472604579669,-30.178664923135248,33.907548643895765,20.568955883595198,-86.35364864810919,0.39385911838761206,0.2846756488120571
0.125318,-87.65320587158203,21.365177154541016,-3.1395103438520646,-33.34206362213207,36.79367581353592,10.457705199527462,-82.59684543493795,0.3949836112586151,0.3164879441546891
0.159494,-88.2069091796875,21.288211822509766,-3.1413631283087406,-38.18961963081937,33.28444414629384,1.1599940786317142,-1.1124278085511872,0.3964034904978676,0.3502268607570983
0.16228,-88.91153717041016,21.10751724243164,3.1397398078750105,-52.615959290032194,37.06117675728488,-9.438880885756156,-88.44838369383537,0.3981959720880078,0.3863961206197658
0.16493,-89.8807601928711,20.750469207763672,3.1366754815943727,-67.19288071478171,36.3664748017083,-25.322598498742114,-89.19645834256401,0.40069361832670713,0.4271086855813087
0.167575,-90.83659362792969,20.104101181030273,3.132329924060451,-68.14638195310467,36.30338092925031,-48.20974961494361,-89.86767721076893,0.40441545355987996,0.4756699885876331
0.199744,-91.65059661865234,19.18602180480957,3.1286571598911745,-67.42130273119444,39.18038296615932,-67.93055480552142,-90.20240399246283,0.4092761373065439,0.5316207376455564
0.203126,-92.46144104003906,18.08348274230957,3.124796307448038,-69.05203771629166,39.36352424346946,-88.98953748847731,-23.923348900679482,0.41557224535665227,0.5968959293634494
0.205876,-93.19844818115234,16.72707748413086,3.1204191224057922,-65.2265238942484,29.153733566472305,-113.08096706856794,-92.72430943069301,0.423906499366013,0.6753727659623328
0.208476,-93.30772399902344,15.166049003601074,3.116974640583034,-16.655259196725183,14.578825339980654,-131.63790802457558,-92.09625881426147,0.43435062047436174,0.7676299451410588
0.239283,-92.18894958496094,13.61856746673584,3.11560285557891,55.22994781747695,-8.219977279306727,-137.310011300056,-90.36124073417764,0.44635384410940043,0.8703394778908128
0.241387,-90.58499145507812,12.182268142700195,3.1148259877223783,77.06963478294362,-21.547430001071007,-138.95586832397564,-89.48548262244258,0.4602605821926944,0.9857633294376733
0.243551,-89.60513305664062,10.771142959594727,3.1144227659925687,72.16125593969737,-2.5079746000160434,-139.52442693086584,-78.35123867819713,0.47665618041452557,1.1176989365625734
0.245682,-89.25498962402344,9.590150833129883,3.118566651118316,56.04282570607309,67.12252293614141,-117.77427691522885,-88.65846164067246,0.4925686333086976,1.247629017881991
0.279396,-89.72991943359375,9.233917236328125,3.1304551741443696,-2.449618104077689,89.1687958032443,-57.26177200120483,-88.8665522020599,0.5008461633235544,1.3305872728469044
0.282199,-91.31912994384766,9.940654754638672,-3.139379344713615,-94.29565190747175,6.553951987428517,11.580495237750117,-89.58945122815891,0.4986788410376649,1.3484386778497994
0.284271,-92.95415496826172,11.176349639892578,-3.131211919016005,-81.6957833794958,21.59617193853551,55.288540595271904,-91.89387626025017,0.4899405443545241,1.3484386778497994
0.286204,-93.71531677246094,12.428709030151367,-3.1260284036434975,-77.78745351376612,31.560661494133534,83.5788665336683,-92.8413714609438,0.47742223485787905,1.3484386778497994
0.319566,-94.56297302246094,13.692692756652832,-3.1234668040990217,-85.16446079854092,-2.5435105801637388,98.21768313267648,-93.20952496780292,0.4635077271317752,1.3484386778497994
0.32271,-95.09808349609375,14.81656551361084,-3.1244222304172404,-57.78268320844502,-25.10820227579,93.5660032890068,-93.95573006045386,0.4512893458389749,1.3484386778497994
0.325447,-94.97466278076172,15.469545364379883,-3.130148492368576,-38.08530556672035,-69.77874935341352,62.27780828614883,-94.05320837381882,0.44478332377321483,1.3484386778497994
0.327963,-94.68972778320312,15.239139556884766,3.140394845292211,-40.53252478029548,-138.1668585314341,-6.49849853533083,-89.51755339823579,0.4494093222376189,1.405451243880482
0.359382,-94.08269500732422,14.008356094360352,3.1294602816065695,25.437871601364417,-75.24730616143837,-65.40326186921165,-73.61670056024491,0.46304021475522206,1.5193338879747598
0.361466,-93.7380599975586,12.619857788085938,3.1287573247881504,3.0185081885860474,83.33033644033905,-68.93970842520164,-92.65320700548382,0.47575816327494147,1.6283367899911605
0.363581,-94.70299530029297,11.778081893920898,3.131486573739886,0.7339045200089577,179.0489831293021,-54.838284279900904,-93.90282642798286,0.48432674182945945,1.7120675238809206
0.365663,-95.88418579101562,11.755165100097656,-3.1401213333442732,-58.35757340069583,170.61953248588753,8.08308492041404,-90.27389867051527,0.4816982675328404,1.7259834794814746
0.399655,-96.61017608642578,12.708441734313965,-3.1356692492390543,-14.552151743724462,-17.196893197907194,32.7885314314159,-95.5960903052227,0.4753016961525082,1.7259834794814746
0.402384,-95.5841064453125,13.470083236694336,-3.137764587821749,-8.418776765289119,-112.96323509784443,20.964756808260972,-94.2873493126121,0.4712120824956008,1.7301517653777827
0.404466,-95.08393859863281,13.513734817504883,3.140909242316435,-7.446049398226229,-120.92860853810248,-3.7231625835569844,-94.00016087073253,0.4712707417835567,1.7601274608870154
0.406358,-94.84473419189453,13.037714958190918,3.1357503763759773,-0.5791001501004699,-90.80249509044131,-31.74848145102513,-84.11009010259862,0.4755839628149466,1.8168390419028433
0.4399,-94.66153717041016,12.266946792602539,3.1315900331834396,-2.7225960057673575,-92.15368409318825,-54.25308733219255,-92.2485293770679,0.48290241132798434,1.8927040317462036
0.442742,-94.64417266845703,11.413155555725098,3.1287525392783193,-13.862431557373759,-79.26164056308664,-69.63206421079832,-93.1327579295675,0.4919725968683534,1.9800353416234189
0.445516,-94.9631576538086,10.57456111907959,3.1282947301741473,-29.348103674777942,-53.669871139343506,-72.35810882176631,-93.74486774196392,0.5009500806672141,2.0673540858456465
0.448325,-95.44625854492188,9.887848854064941,3.1294323772081887,-33.18861317714398,-25.406174400973683,-66.5037897596083,-94.50534937951815,0.5087798670588886,2.1480257065249564
0.479566,-95.84600830078125,9.220848083496094,3.128522551777961,-34.51982387656864,-16.67008753741328,-71.77948934622867,-93.15438057873673,0.5170893204451864,2.232203123805369
0.481606,-96.17962646484375,8.414790153503418,3.127392999722915,-36.935142691625224,-34.893370337371216,-78.25510290585855,-54.113425443177654,0.5258219439164636,2.3195614955004356
0.483641,-96.4629898071289,7.61345911026001,3.1271503737749136,-35.37908557981833,-38.72230266909408,-79.8269070187969,-96.06704210243537,0.5340768488879573,2.4044669602515736
0.485732,-96.72450256347656,6.84934139251709,3.1272996737805183,-33.448283309009526,-33.945128344709175,-79.21574169186417,-1.7928830951512555,0.5414292823343989,2.484220700152648
0.519633,-96.96989440917969,6.14451265335083,3.128189799622232,-30.15219794010145,-32.06180271882113,-74.47025603013354,-96.30183650450834,0.5474346633709222,2.555972627161749
0.521776,-97.1201171875,5.535406589508057,3.1292163370646846,-21.516260432793654,-28.08750859363476,-68.87243106187701,-96.20507717990183,0.5521760996305616,2.620160284138573
