Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg],Step Frequency [Hz],Phase Variable
0.0,-92.61911010742188,8.368074417114258,3.1388261644718027,-13.219517803631506,5.349054537645847,-14.680921300146712,-91.7020892152692,0.4,0.025132741228718346
0.022193,-92.8721694946289,7.936450958251953,3.1363424729357336,-10.904922934491449,7.0645060665660315,-27.937430554549362,-91.54078059059468,0.4001076445862115,0.050941833339918405
0.03932,-92.7811279296875,7.4061408042907715,3.133834392838963,-5.599658020275022,8.317856451433949,-41.24348600119128,-90.18703489366355,0.4004184968848511,0.07803448067297687
0.043444,-92.71276092529297,6.730241298675537,3.1314397902056657,2.109608085543281,7.911578016581373,-53.934370214952246,-91.68590074856492,0.40101930139055764,0.10696848287921804
0.047247,-92.5545883178711,5.949678421020508,3.129289478909669,8.056690508140171,5.09045076906447,-65.24687102778587,-90.76134311638756,0.40197916615602103,0.1381962768943828
0.05109,-92.36731719970703,5.1019792556762695,3.1276734807749578,11.943663226108864,0.09601820571255085,-73.6686035574383,-91.35431412558872,0.4033217887785552,0.1718893195352144
0.079094,-92.146728515625,4.247110843658447,3.1268829988797737,16.572106766222156,-7.936787391034245,-77.6669689768071,-91.26849618033356,0.4049947365290844,0.20774221563420697
0.082029,-91.85994720458984,3.4546852111816406,3.127114548046085,21.849901513370437,-16.71894900318826,-76.20630570204318,-89.1945299729462,0.406849790995668,0.24484443638310896
0.08489,-91.52935791015625,2.788273572921753,3.1284085353700832,25.531484466581322,-23.49277886726465,-69.14476436446377,-90.7166197268858,0.4086512581932422,0.28172651490040385
0.087723,-91.21141815185547,2.2785301208496094,3.1303153946299433,26.178984692351236,-27.47657207803921,-58.93778431031007,-89.56637081296452,0.41019058705959227,0.3170747192287739
0.119356,-90.96195983886719,1.9006662368774414,3.1322436028697145,22.71148035829606,-29.835475238098788,-48.72620753884495,-89.7870565044985,0.41138152073401196,0.3503306108912754
0.122762,-90.83131408691406,1.6160320043563843,3.134041955922334,15.25202244495545,-29.133413753691517,-39.29647227638745,-89.84275960094577,0.4121971732444264,0.381303370027687
0.126024,-90.861572265625,1.4075703620910645,3.1356818243485955,3.586336392121881,-23.45850156291494,-30.772044437469276,-86.75805464211572,0.4126408483026798,0.40999017486076994
0.129156,-91.07438659667969,1.2579845190048218,3.1370312905231175,-9.957615823972054,-13.30042054057666,-23.802169361193304,-88.42325684030094,0.4127759234528318,0.43676586621154573
0.159084,-91.42015075683594,1.140059471130371,3.138004754011188,-20.956109788771737,-1.703877880093304,-18.793458454134136,-90.19491143448546,0.412713152470343,0.4623069406706177
0.161965,-91.80741882324219,1.0340068340301514,3.138684670279832,-27.437336056352073,7.671091324773456,-15.296551863249348,-78.71388906316196,0.4125498050581983,0.48721213076747877
0.164854,-92.17643737792969,0.935015857219696,3.139161054575085,-30.123675070127476,13.038648417994043,-12.842079842549309,-91.43601319074652,0.41235951441767077,0.5119377681470374
0.167633,-92.51805877685547,0.8490833640098572,3.139610669806908,-31.29530181468937,13.169811955720384,-10.50630028792481,-91.42977047558622,0.41215012315375904,0.5365314364568237
0.19891,-92.87855529785156,0.783004879951477,3.1399492712771826,-34.888599450235965,8.150255562032884,-8.745347746301293,-88.64005467337068,0.41196519468865916,0.5612656526235484
0.201283,-93.29573059082031,0.7156704664230347,3.1399020912523428,-38.37116605895831,-2.1700620898870637,-9.03682777667888,-92.30447807621084,0.4119752143871109,0.5872131448290143
