Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,-37.446083068847656,58.723331451416016,3.141532654722297,-0.0022467225790023804
0.008928,-37.44770050048828,58.724212646484375,3.1415788955298973,-0.0005152077064849436
0.019917,-37.4488639831543,58.7232551574707,-3.1415669239351924,0.0009635463356971741
0.028931,-37.4466552734375,58.721214294433594,3.141588962785271,-0.00013820828462485224
0.03993,-37.44596862792969,58.7225456237793,-3.1415526558805986,0.0014977529644966125
0.04893,-37.447025299072266,58.72381591796875,-3.1415788803595865,0.0005157665000297129
0.059704,-37.4468994140625,58.72422409057617,3.1415530199838777,-0.0014841556549072266
0.069783,-37.449310302734375,58.724281311035156,3.1415400011874604,-0.001971796154975891
0.079733,-37.445858001708984,58.721580505371094,3.1415193433076283,-0.0027451664209365845
0.089874,-37.447261810302734,58.72183609008789,3.1415386553139704,-0.002022087574005127
0.099775,-37.44778060913086,58.722537994384766,3.1415824071900444,-0.0003837049298454076
0.109203,-37.4474983215332,58.721923828125,-3.1415866797946816,0.00022370368242263794
0.119935,-37.4464111328125,58.72233200073242,-3.141564852995329,0.0010410324903205037
0.129708,-37.44633483886719,58.722530364990234,-3.1415554815984144,0.001391954836435616
0.139937,-37.44993591308594,58.72391128540039,-3.141559921707647,0.0012258068891242146
0.148916,-37.45042037963867,58.72353744506836,-3.1415159651969566,0.0028720125555992126
0.159815,-37.44814682006836,58.72303771972656,-3.1415602285307322,0.0012142583727836609
0.169802,-37.4506950378418,58.7247428894043,-3.141563453622153,0.0010935590835288167
0.179801,-37.451725006103516,58.724342346191406,-3.1415747143331862,0.0006718561053276062
0.189799,-37.45221710205078,58.72470474243164,3.1415515534875946,-0.0015392899513244629
0.1998,-37.452415466308594,58.72367858886719,3.141564176101351,-0.0010665507288649678
0.209806,-37.45095443725586,58.72428512573242,3.1415858398122385,-0.0002551824727561325
0.2198,-37.450653076171875,58.7243766784668,3.1415608722917754,-0.0011902303667739034
0.229799,-37.452186584472656,58.722434997558594,3.1415870634931133,-0.00020936134387739003
0.239798,-37.450618743896484,58.721561431884766,3.1415831341141636,-0.0003565102524589747
0.249799,-37.45215606689453,58.72148513793945,3.141585561520511,-0.00026561328559182584
0.25979800000000003,-37.45216751098633,58.72260665893555,-3.1415714718899967,0.0007933005690574646
0.269798,-37.45174026489258,58.72200012207031,3.1415505184796175,-0.0015780332032591105
0.279803,-37.45703125,58.722190856933594,3.1415784713035686,-0.000531226338353008
0.289796,-37.45781326293945,58.7215690612793,-3.1415828624461595,0.00036675482988357544
0.299798,-37.46067428588867,58.72201156616211,-3.1415664547061897,0.000981427845545113
0.309824,-37.46319580078125,58.72190856933594,-3.141550198247306,0.001590512809343636
0.319796,-37.46293640136719,58.72201919555664,-3.1415526441677257,0.0014988704351708293
0.329797,-37.46410369873047,58.721351623535156,-3.1415852803904514,0.0002762303047347814
0.339827,-37.46475601196289,58.719791412353516,-3.1415340220147177,0.0021966176573187113
0.349797,-37.463890075683594,58.71936798095703,-3.1415641400769934,0.0010682271094992757
0.359797,-37.46609115600586,58.71841812133789,-3.1415848432852482,0.0002926215820480138
0.369822,-37.46588897705078,58.716766357421875,-3.141577177072114,0.0005798414931632578
0.379799,-37.46350860595703,58.716888427734375,3.141564303859089,-0.0010620803805068135
0.389817,-37.46483612060547,58.71706771850586,-3.1415791653250285,0.0005053356289863586
0.399795,-37.4650764465332,58.715728759765625,3.141563052184252,-0.0011090189218521118
0.409802,-37.46530532836914,58.71404266357422,3.1415552866392864,-0.0013999642105773091
0.419847,-37.46551513671875,58.711910247802734,-3.1415892877992486,0.0001261010766029358
0.429794,-37.46678924560547,58.712921142578125,-3.141552648285145,0.0014988703187555075
0.439862,-37.46855926513672,58.7125129699707,3.141580981160463,-0.00043734911014325917
0.44984,-37.47200012207031,58.71234893798828,3.1415853067980217,-0.0002752989821601659
0.459819,-37.47115707397461,58.71234893798828,-3.1415792769580855,0.0005012378678657115
0.469913,-37.470584869384766,58.71133804321289,3.1415788741112847,-0.0005163251189514995
0.479799,-37.472557067871094,58.70981979370117,3.1415900191231887,-9.872020018519834e-05
0.48979300000000003,-37.47516632080078,58.709129333496094,3.1415828520681837,-0.0003673136525321752
0.499889,-37.475616455078125,58.7075309753418,-3.1415710676396555,0.0008089467883110046
0.509797,-37.47673797607422,58.70677947998047,3.1415862321730352,-0.00024065375328063965
0.520005,-37.48088836669922,58.706111907958984,-3.1415590542158243,0.00125933438539505
0.529053,-37.479549407958984,58.70553970336914,-3.1415737336967413,0.0007091090665198863
0.539017,-37.47766876220703,58.704444885253906,3.141579194792028,-0.0005044043646194041
0.549888,-37.481449127197266,58.704349517822266,3.1415614549959523,-0.001169368508271873
0.559911,-37.484771728515625,58.704139709472656,3.141531186186504,-0.0023040915839374065
0.569108,-37.487239837646484,58.70368576049805,3.1415571171263896,-0.0013321639271453023
0.579019,-37.488731384277344,58.70280075073242,3.1415446574250057,-0.0017993153305724263
0.590142,-37.490379333496094,58.70208740234375,3.1415803718820845,-0.0004604458808898926
0.599153,-37.489524841308594,58.699241638183594,-3.1415723376305262,0.0007616356597281992
0.609094,-37.49090576171875,58.69972610473633,-3.1415800689899873,0.00047180804540403187
0.620074,-37.49480438232422,58.701332092285156,-3.1415735228122066,0.0007173047633841634
0.629042,-37.497779846191406,58.70087814331055,-3.1415835385065463,0.0003417953848838806
0.64003,-37.50078582763672,58.7016716003418,-3.141577201409443,0.0005794689059257507
