Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-100.23529815673828,24.570823669433594,3.133094215537786,-77.98011265968466,22.271271251194154,-48.80821079002013,-99.25250375679356
0.009936,-101.8714599609375,23.58970069885254,3.134248085013015,-75.00455440814696,20.050699912394848,-42.86958328784207,-100.75440978994078
0.019931,-101.81108093261719,23.8449649810791,3.135286750969879,-75.88245228254704,18.703827589203353,-36.78499464310083,-100.0613035814515
0.029928,-102.67913818359375,23.571847915649414,3.1362466379068206,-83.25273183098938,13.236860507707814,-31.45134431646748,-101.7215967894049
0.040071,-103.66742706298828,23.37274169921875,3.137280394287636,-93.60385619738702,5.537418348350104,-25.613711406451813,-95.61695603453539
0.049072,-104.76948547363281,23.2568359375,3.138260864263731,-105.5994237385461,-1.8874435896273338,-20.00030336160391,-103.98192742918566
0.059155,-105.96818542480469,23.230480194091797,3.1394753232641324,-116.02453271403333,-9.610394619777992,-12.855453352944194,-104.87059301183889
0.069768,-107.04771423339844,23.300628662109375,3.1406844786897232,-105.76160658038805,-11.902011025002835,-5.570185327119594,-105.56233239986601
0.079884,-107.71186065673828,23.341991424560547,3.140953702133875,-77.683115544005,-0.42020924599505166,-3.943247927200897,-106.70863831877578
0.089801,-108.18583679199219,23.15703582763672,3.1396824843814253,-64.75113589782634,18.560094795856898,-11.840373690385347,-107.16221059377192
0.10013,-108.77583312988281,22.734350204467773,3.1381294572434615,-57.42598340923028,27.469139124674946,-21.58409787163022,-107.14678604448896
0.110149,-108.91048431396484,22.41538429260254,3.1392782961672765,-13.768478890245648,18.257314217497523,-14.441873216932729,-105.73494163567742
0.119491,-108.42657470703125,22.540712356567383,-3.140335282915488,7.391878314145212,12.35040440627771,7.811274981072444,-105.68852437494175
0.129854,-108.30968475341797,22.91588020324707,-3.137602133290012,3.69687788119666,25.071049461799713,24.764054656722443,-101.16785468848506
0.139641,-108.56375122070312,23.187074661254883,-3.1364289573695583,6.696907419870061,43.49182718160857,32.11973979845576,-105.69811967734728
0.15018400000000004,-108.72557830810547,23.265363693237305,-3.1364191685425467,20.25400903077674,68.14162814144233,32.22859935344742,-104.85194708062225
0.159485,-108.91069030761719,23.103191375732422,-3.1375445384316927,17.426614657809527,92.70953854822223,25.26087407921271,-107.61003408465956
0.169558,-109.38914489746094,22.61324119567871,-3.140152195518985,10.797095591838103,119.87408197176586,9.028129530770867,-107.19277612580464
0.180092,-110.04316711425781,21.736713409423828,3.1396558472051623,-1.02513028592252,140.2120767161244,-12.211597033096478,-106.6486794402439
0.189943,-110.71149444580078,20.635452270507812,3.1364971599539566,-8.002174499506069,137.02486456258632,-32.32253153000802,-109.11046236958647
0.200181,-111.1555404663086,19.565275192260742,3.1342875390931133,-11.402861654231948,113.72403620911382,-46.52522689013254,-101.4425684420137
0.210196,-111.38108825683594,18.627933502197266,3.1327120449741486,-11.323346299461953,84.56981769921045,-56.67457039297508,-87.02235973820619
0.219932,-111.42406463623047,17.786550521850586,3.1318706757424706,-6.499989651004008,60.27750542544056,-62.068312723926205,-108.43797305615995
0.230198,-111.31668853759766,17.04172706604004,3.1316645638703218,-0.6814868201930766,37.93348753694389,-63.32320288956514,-107.63722411885198
0.239222,-111.12977600097656,16.402467727661133,3.1316531899162956,1.905579662864422,17.47945812387062,-63.289304660714365,-109.97236967863303
0.249918,-110.91432189941406,15.838667869567871,3.131950785234281,5.325299566599365,2.840849632188727,-61.275225308450175,-39.26972470658153
0.259271,-110.66288757324219,15.295296669006348,3.1321215232759987,9.45773220786539,-1.1120027149239717,-60.05365280558256,-110.37081676711358
0.269881,-110.4068603515625,14.68577766418457,3.1319773238688002,13.0081712601438,1.622572482152236,-60.82698048378975,-101.94557561204086
0.280105,-110.16162109375,14.013533592224121,3.131838528262224,14.902492636821925,4.393487593985791,-61.56800136722277,-16.65052063892235
0.290111,-109.93965148925781,13.317517280578613,3.13168632249102,15.121147482721543,7.964780067573895,-62.4027939177709,-108.58246518318144
0.300086,-109.74556732177734,12.58893871307373,3.131568229174947,15.475386706287793,13.753654818425781,-63.03526943491408,-108.92829797786308
0.309903,-109.58940124511719,11.847396850585938,3.131641121086307,12.733795730995219,16.7571826946147,-62.48783660312672,-108.4106657246943
0.319988,-109.48716735839844,11.13597583770752,3.1316587973546035,9.331272109156252,13.840629593543078,-62.31864598719634,-108.43636137413306
0.329914,-109.40347290039062,10.444537162780762,3.1316437907217214,6.594464400716801,11.882850636833655,-62.36508444336326,-106.37786175287195
0.339992,-109.35490417480469,9.739594459533691,3.1316537277187027,3.0575819932803983,13.8742887657729,-62.27513085199419,-108.18533757016866
0.350085,-109.36128234863281,9.008822441101074,3.1315625451592344,-0.5320106381674334,15.93887822072298,-62.850164478217565,-80.17902403444705
0.359056,-109.3876953125,8.27450942993164,3.1315735437379932,-2.5997332823166985,14.960339216450055,-62.79640405926039,-107.38858822468492
0.369238,-109.39160919189453,7.570976257324219,3.1318129531248373,-2.1852018445126316,14.822685291464913,-61.297963008197144,-108.34994792904654
0.380259,-109.37103271484375,6.892313003540039,3.132061072940272,-1.8280019473845939,15.16841751441991,-59.73144546167638,-107.9134530529909
0.389294,-109.36129760742188,6.241268157958984,3.132451902031501,-2.8136447752811544,13.639275616811101,-57.27700332305396,-108.33926151839724
0.400117,-109.3492431640625,5.641687870025635,3.1329247304053407,-1.5656347445705403,11.094778287755707,-54.30806693991657,-108.2259304482064
0.409121,-109.2679443359375,5.066409587860107,3.133274290485923,3.2771687331149,12.669568047135003,-52.079079100512516,-108.20974158894717
0.420131,-109.15421295166016,4.47580623626709,3.133337012197916,3.32813901979612,12.487541798206871,-51.632579389185025,-107.80300461105764
0.430115,-109.0798568725586,3.885852098464966,3.1332336317782863,3.6480275144790824,7.6430841340818185,-52.24356030101018,-107.32894422535372
0.439128,-108.9820785522461,3.325265407562256,3.1332403486760683,5.085318735676852,1.3296185182961018,-52.154784917272934,-107.93844609908741
0.450038,-108.86937713623047,2.8109042644500732,3.1333814484558844,5.270929126371948,-5.6450429197624645,-51.220643850152385,-107.68618831203439
0.459839,-108.75884246826172,2.342799663543701,3.1335745238935804,6.29409445224762,-12.15357457609722,-49.965425835433294,-105.79763071469651
0.470135,-108.62859344482422,1.9169743061065674,3.133906466185371,7.586583101720181,-17.761649096976992,-47.83946456946971,-105.76020401857758
0.480119,-108.48634338378906,1.5384007692337036,3.134382639229975,8.80133651447518,-21.263579291996322,-44.816853144739774,-107.46167062665633
0.489383,-108.3342056274414,1.2104583978652954,3.1350612641282627,10.225132989420297,-23.33660659189231,-40.541516724337804,-99.77353239565649
0.500139,-108.17726135253906,0.9395413994789124,3.135895793987106,10.831138962208739,-22.7254566328852,-35.31009042391745,-107.04168526811848
0.509152,-108.03729248046875,0.7084546685218811,3.1367155821747654,10.305569565954597,-18.888474923225477,-30.189705923928575,-106.5757126941989
0.520199,-107.89017486572266,0.5052860975265503,3.1376784068819257,12.449346526594514,-12.152200854300402,-24.19663327632905,-106.58766709339342
0.530244,-107.70643615722656,0.36476874351501465,3.138838844529908,13.587121999856176,-9.547670431308827,-16.994140739942658,-106.64123116758208
0.53923,-107.51121520996094,0.3141091763973236,3.1401010959509947,15.758781500235377,-5.512711419688053,-9.187910707345916,-106.22825146247418
0.550257,-107.27063751220703,0.3249121606349945,-3.1415848206943062,19.319210557948576,4.963725146751346,0.048142188158438196,-86.75167879275268
0.559216,-106.98375701904297,0.39346209168434143,-3.1403151981391915,22.59124341569445,9.88547963482661,7.830445614525377,-106.3711206835145
0.569167,-106.67317199707031,0.5332584977149963,-3.13929000556378,25.17022551609559,8.401919858417529,14.073631251794307,-105.65049814833294
