Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-99.26000213623047,21.41259765625,-3.1319059980215256,35.67221680842777,-0.48889480222746345,55.091469147149525,-98.28677039020977
0.009888,-98.56382751464844,22.602022171020508,-3.1299392589495016,42.67158976418174,3.682279632506227,65.81309370997992,-96.55316504291135
0.019618,-98.40753173828125,23.012948989868164,-3.1278355147315433,47.9948274674254,2.2966429975671483,77.57226840396487,-97.41693989698811
0.030016,-97.86315155029297,24.012466430664062,-3.1258064845771996,52.94965501212234,-4.03477545028683,88.52270088889611,-96.14980373673801
0.039249,-97.24756622314453,25.120038986206055,-3.12379486582576,57.40954997408723,-6.753697881497779,99.1775227865492,-94.58185656143635
0.050271,-96.69023132324219,26.31318473815918,-3.121741679303393,58.55292364114736,3.263859682630307,109.98769733687423,-22.23676499805892
0.059264,-96.26225280761719,27.56035804748535,-3.1201761849037513,60.03510201179681,12.71853452706847,118.1388997338808,-95.9150389704798
0.069976,-95.86678314208984,28.812740325927734,-3.1193105372149112,62.4420606753093,23.464915110545583,122.41062298421184,-95.08115726857261
0.080225,-95.56204223632812,30.00900650024414,-3.1192275575452086,62.48653886718442,39.318591844014534,122.4760698568389,-85.99782371588812
0.08965999999999999,-95.44904327392578,31.106714248657227,-3.119776630022825,59.60264858449745,56.85986659496835,119.32699747962619,-94.39708047589534
0.100195,-95.51620483398438,32.10750961303711,-3.120571830144879,56.657542731374235,72.72340099895692,115.05709105961438,-94.62670999078139
0.109138,-95.69395446777344,33.037296295166016,-3.1214197548592577,53.2546024679959,83.18077578808328,110.62017968420658,-94.35412174918399
0.119301,-95.93453979492188,33.917972564697266,-3.1222235786496277,48.52157848640596,86.57669120190026,106.47823002810578,-95.04497685494097
0.130286,-96.1819076538086,34.75676345825195,-3.1231403696519253,44.09430792301164,82.65230356143189,101.69870953374098,-94.88282477597583
0.13925,-96.36820220947266,35.550655364990234,-3.1240079056563856,42.428209633486674,76.65988490444539,97.10404127907341,-94.45943369200783
0.150262,-96.46085357666016,36.343223571777344,-3.1241648692909076,43.865848340558465,69.36292743674313,96.3296276007882,-94.95863336120877
0.159333,-96.47969818115234,37.19974136352539,-3.1238610764956203,41.33767089475117,58.81133701820562,98.02829564737037,-95.02136332975924
0.169343,-96.41180419921875,38.09146499633789,-3.123999754297692,39.92864726520715,41.5621314014453,97.19301815339117,-95.1976463028723
0.179815,-96.12970733642578,38.956607818603516,-3.1244868033163664,39.4725033267716,21.66887588715571,94.22524631750727,-95.22897930018422
0.189641,-95.65680694580078,39.777225494384766,-3.1251982416592696,39.33064029771043,2.919802990456078,89.86141796621861,-93.44558429245542
0.200183,-95.00201416015625,40.542781829833984,-3.126061309120134,40.748259720324924,-15.892646377778457,84.54723709381437,-90.3838391612531
0.209165,-94.14371490478516,41.25706100463867,-3.1268161061042603,42.144927537660394,-33.59442203649112,79.71105335009516,-93.15667326810194
0.219189,-93.13485717773438,41.929752349853516,-3.1274712563064027,41.88498419822805,-49.33726358275098,75.3600930752028,-91.69589615034356
0.230184,-92.05635833740234,42.55402374267578,-3.1281016672914332,38.490383595826295,-61.658958996399825,71.1617260565577,-91.19825285343553
0.23922099999999996,-91.02763366699219,43.12041091918945,-3.1287600809011495,30.926481844792434,-68.43268299254409,66.93194699791971,-89.37945801914296
0.24924,-90.12981414794922,43.62575149536133,-3.129465462814116,22.18279298068581,-71.3251519928286,62.62858631135318,-86.72134021945281
0.260243,-89.29962158203125,44.07151794433594,-3.1301836592774244,17.13738688231075,-72.64324189885765,58.376554496399294,-86.95253127230097
0.26976999999999995,-88.46537780761719,44.464473724365234,-3.1307945338233916,14.678778328294621,-71.65970148856499,54.734479064895055,-26.091463176875454
0.280037,-87.67611694335938,44.819366455078125,-3.1312797176234546,12.981162130844632,-67.04812168551246,51.80857628862333,-87.46118686868746
0.289174,-87.01901245117188,45.135719299316406,-3.131918972680928,9.44350150872967,-59.10634654883681,48.2327571071628,-86.31434505001891
0.3003680000000001,-86.54817199707031,45.40793991088867,-3.132530920021597,4.921404013993477,-49.66861313486122,44.93696202129445,-85.32729680486985
0.30951,-86.24954986572266,45.64394760131836,-3.1332514427273916,0.3209668908394573,-39.420583643795744,41.221011263727355,-79.14597375286968
0.319206,-86.11341094970703,45.83480453491211,-3.134059681353765,-4.964964826085703,-29.62577477020106,37.16789846306633,-85.45177158258525
0.330207,-86.09838104248047,45.975914001464844,-3.1349658951141146,-9.208799987148753,-22.451665084910655,32.69076751873092,-81.17373613309428
0.339887,-86.12073516845703,46.0626106262207,-3.1358917866846605,-11.487392929173673,-17.77136845616592,28.13040388916973,-52.10352615296159
0.350013,-86.1536636352539,46.10404968261719,-3.136700416858495,-12.230321142932421,-13.378670602802911,24.149453744637185,-85.79598816915718
0.360119,-86.23280334472656,46.11119842529297,-3.137463553159974,-13.70077378632425,-8.784996994433216,20.401074956438162,-85.38460813409338
0.369237,-86.38651275634766,46.07698059082031,-3.138318533608908,-15.263112964620259,-4.277515677634029,16.20558515498093,-80.45796544986571
0.380369,-86.5821533203125,45.98558044433594,-3.1393376743714003,-15.809441013309362,-1.0879855286463855,11.186501751893456,-71.12827125460545
0.389379,-86.86445617675781,45.83329772949219,-3.1403584580925754,-21.448236871302203,3.8573839115973745,6.142553045132547,-86.33643824512164
0.400201,-87.29698181152344,45.623531341552734,-3.1414606400470118,-28.135521408405364,5.068742293448054,0.6602985595314922,-43.92815903229415
0.410209,-87.64253997802734,45.3392448425293,3.140492453225054,-26.64858410345171,0.5201300577147252,-5.524710781399296,-86.83752163899902
0.419225,-87.7916030883789,44.98340606689453,3.1393665939423037,-23.64547799144404,-2.3509532467525047,-11.197295158329368,-21.307044993109024
0.430223,-87.91908264160156,44.571537017822266,3.138231912904671,-23.85301328937488,-5.145421839052025,-16.92943323529325,-87.62849800572869
0.439227,-88.03987121582031,44.100337982177734,3.137168256176718,-24.242108675822994,-9.873159681111199,-22.318191235697558,-79.93828496516885
0.450327,-88.10597229003906,43.576698303222656,3.1361725181037325,-25.07881026424414,-15.066669893901523,-27.36165585280104,-87.5101888516265
0.459843,-88.16592407226562,43.00579071044922,3.135246767412327,-27.072981322625036,-18.39752604832684,-32.056898642997055,-87.36528565773335
0.469926,-88.26776123046875,42.39508819580078,3.1344363493166627,-29.9389935851595,-20.739982112865025,-36.19269771375025,-84.5907763317868
0.480152,-88.38488006591797,41.745426177978516,3.133594915215927,-31.137230746727763,-22.994757331480464,-40.50205530640805,-87.48434307573329
0.489903,-88.48402404785156,41.04948043823242,3.1327459843337904,-31.209026280188354,-24.088589928943204,-44.851670034033916,-81.79498567823067
0.499566,-88.5772933959961,40.32426071166992,3.132182402064944,-29.05689172932528,-22.90593413641903,-47.75942499768092,-86.5079517023584
0.510183,-88.65475463867188,39.59309768676758,3.1317766957470976,-25.68570330785104,-21.076114504941568,-49.86218411103397,-87.88218763604245
