Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-97.15437316894531,14.329583168029785,-3.1205141221294967,7.671100716283565,-33.643565247569356,117.3517750735502,-96.20178684819359
0.01001,-96.82062530517578,16.692317962646484,-3.1218329710064014,8.918575004031156,-55.8381488423099,109.62939244320454,-95.8792170575333
0.020294,-96.54036712646484,16.50727653503418,-3.1230876424711576,8.160727949577806,-81.35295569448535,102.36948192156044,-95.61060800689523
0.029276,-96.11011505126953,17.541162490844727,-3.12401225572025,8.438138644038812,-104.34584496922781,96.82002152281677,-95.00743173622283
0.039358,-95.57481384277344,18.550922393798828,-3.124734538231152,10.349506465337997,-121.39827966618924,92.32435002997936,-94.67228206088522
0.050013,-94.95893096923828,19.51514434814453,-3.1254716584799715,11.526330130084624,-133.0570710699425,87.71783822729098,-90.69884186624468
0.059013,-94.31122589111328,20.412221908569336,-3.1262815862433486,11.9633802746954,-139.0766397288798,82.74188832258578,-93.44185607979678
0.070026,-93.66385650634766,21.234586715698242,-3.127107916160065,11.329958776352171,-140.1083671237669,77.73841275552543,-73.60176105348133
0.080013,-93.03465270996094,21.98369789123535,-3.1279755882175526,10.577358160955038,-138.101370677672,72.59015766862832,-92.26163937331366
0.089965,-92.42340850830078,22.658605575561523,-3.128870091829273,9.618811974156387,-133.57403442784243,67.37559510526872,-91.39047868364256
0.099856,-91.85990142822266,23.27004623413086,-3.129615937121214,7.206063871548661,-126.22792008868359,63.038684529499086,-90.93945303063357
0.109773,-91.39093017578125,23.840539932250977,-3.130185123378611,3.21078121537308,-115.92899202792319,59.73600802804195,-90.39132972309592
0.119883,-91.0478515625,24.381357192993164,-3.130657839213053,-2.343522000935531,-103.53930891127602,57.04545649509594,-88.91354166599409
0.129883,-90.83629608154297,24.892330169677734,-3.1311399310185335,-7.832010581618956,-89.9734603893635,54.403556399607936,-90.00593540229477
0.139915,-90.73467254638672,25.35255241394043,-3.131970989254841,-12.8250786479315,-76.58692482373132,50.02182270741009,-86.53585397476894
0.149888,-90.74684143066406,25.7236328125,-3.1332347421253575,-18.20628587420836,-61.98674660485791,43.45722885836787,-89.88712359485406
0.159888,-90.900390625,25.983322143554688,-3.134858527627559,-23.366381094031688,-45.1653123207209,35.073263859731014,-89.11669847282658
0.169153,-91.20419311523438,26.117280960083008,-3.136803369045987,-28.216291810435347,-26.14135718021364,25.02715012845675,-89.72568552085497
0.180149,-91.6478271484375,26.10560417175293,-3.1390937839115156,-31.823862833799975,-6.6897318792601395,13.12167619754472,-74.05359445774043
0.189035,-92.20050048828125,25.943574905395508,-3.141351191446752,-34.98269213624206,11.371570850096829,1.2755719784457313,-91.61750198126273
0.200043,-92.84974670410156,25.668132781982422,3.139976921130268,-39.43334243716533,24.968139001575132,-8.595540353461757,-85.07043437552568
0.21014,-93.54371643066406,25.30266761779785,3.1381822403400963,-42.366720855483635,31.008850511088205,-18.278726860545515,-92.86981463149641
0.219424,-94.18086242675781,24.829973220825195,3.136325363464121,-42.179771747711214,31.793389944817964,-28.42343437248891,-92.34348685701507
0.230136,-94.71539306640625,24.239036560058594,3.134300234080209,-40.374580070833524,27.532022968815962,-39.57514740961855,-93.81585126984444
0.239178,-95.07505798339844,23.52024269104004,3.1320352260601108,-32.4389725949784,17.115636144898843,-52.06471179759339,-93.11031144522966
0.249985,-95.13819885253906,22.68924903869629,3.1300001682825003,-16.66180422549735,7.036126203677806,-63.19366835195584,-89.06562923880443
0.260047,-94.9074935913086,21.822105407714844,3.128946532308801,2.6222643688412783,1.1388449314752986,-68.77072954513552,-80.11719022513216
0.269093,-94.53900146484375,21.020259857177734,3.1290623603213192,14.42383810242931,-0.6800136337664695,-67.87621382048481,-51.490953471659985
0.279101,-94.2406234741211,20.35161018371582,3.130240148207317,16.77260696930788,-1.2749892779321645,-61.301507876376384,-93.9765775225112
0.288986,-94.10702514648438,19.8637638092041,3.132375394808355,10.025629140179747,-2.816693600971919,-49.70027106166423,-93.37107405979624
0.300026,-94.2212142944336,19.593738555908203,3.1352661571996854,-6.963516170158693,-6.456245704464662,-34.15390673706896,-56.74579607589481
