Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-94.43408966064453,5.212434768676758,3.1365282654346847,5.097598562030888,-2.9755956041347384,-27.40199153494455,-93.50817537506788
0.009792,-94.29113006591797,4.699972629547119,3.137165766985615,8.941206835845993,4.400918839802765,-23.91633938826465,-92.6428629577766
0.019586,-94.18801879882812,4.818978309631348,3.137664567875173,11.046720222981852,14.730713379196105,-21.19832195711873,-86.18406980982996
0.029147,-94.07213592529297,4.638136386871338,3.1381362371917514,11.962205482158156,19.879472192544505,-18.629938602762156,-87.32634538721666
0.039143,-93.96643829345703,4.480129241943359,3.1384817094024124,11.501056722608283,18.344464016212303,-16.7490052506309,-93.28625673404011
0.049141,-93.86312103271484,4.336784839630127,3.138719696935898,11.708778143194003,13.971258668966863,-15.45069044979632,-93.01816914831771
0.059776,-93.74617004394531,4.213392734527588,3.1390907061523223,11.877459056257578,9.936554081892673,-13.43863795616833,-91.95727940643107
0.069408,-93.61837005615234,4.126497268676758,3.1396322954282945,13.142026746176771,10.931500054325614,-10.515252104605757,-92.0504536056078
0.07936,-93.43751525878906,4.084113597869873,3.1404054882581605,18.26473863312533,17.627611757157368,-6.35558194959019,-91.8138608979338
0.088956,-93.19319915771484,4.096408367156982,3.1412845788102746,21.61453490211909,22.98426274582074,-1.6449890562865122,-92.14867823328706
0.099704,-92.94925689697266,4.18524169921875,-3.140623369694869,23.388770454130988,23.505162000229884,5.162020052508803,-85.3820216408362
0.109783,-92.75952911376953,4.380953311920166,-3.1391122989691223,19.295147801502623,22.760961663738218,13.182440975495737,-78.03822652007226
0.1197,-92.65047454833984,4.652823448181152,-3.138014512603561,16.661230489607068,16.425930472700127,18.994575081792455,-90.5366907787466
0.129704,-92.58012390136719,4.984030723571777,-3.136681421779134,10.102256178704474,5.894726034400981,26.05159483414133,-91.2568845166179
0.139726,-92.49964904785156,5.418173789978027,-3.1351323957481756,13.927985151706602,-3.022619749022984,34.238805988452214,-55.27886364570547
0.149702,-92.29885864257812,5.9392242431640625,-3.1336949439046355,15.707845364500006,-2.665979073633241,41.766603359533384,-91.86751290193023
