Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-110.53768920898438,1.3242218494415283,3.133095572468051,-4.575283324029435,12.66576960818283,-53.81622501778395,-109.45388116994862
0.010001,-110.63355255126953,0.22529776394367218,3.132951041667473,-5.268871104997658,10.895059287556304,-54.77912118131025,-106.2851936822128
0.019036,-110.66535949707031,0.2249801605939865,3.1329016272783745,-5.4613991966615085,7.804322702271017,-55.10821335589981,-100.10022399282646
0.029731,-110.710693359375,-0.3021877706050873,3.132898462021144,-4.405957811862941,5.532399866857437,-55.150867887266536,-109.9545538736292
0.039736,-110.72817993164062,-0.8199358582496643,3.1329622296728914,-2.6985537398889123,3.9375020305616237,-54.7549901229726,-104.73687383637456
0.048987,-110.73980712890625,-1.3242149353027344,3.133047531585774,-2.5928779068241217,2.1179110342530776,-54.219465726003165,-109.80384390064629
0.058985,-110.75843811035156,-1.8219064474105835,3.133061513350885,-1.5233513912965186,1.1872728936813932,-54.1398530410375,-106.78215471162407
0.069027,-110.76507568359375,-2.3255531787872314,3.1330656173031692,-1.1412221574715804,0.9369669511679359,-54.11705045449341,-105.31253868146848
0.079874,-110.78662872314453,-2.821882724761963,3.1332145030772374,-1.816858493753718,0.6991684724069471,-53.1824449345093,-106.46311730153921
0.089866,-110.81135559082031,-3.3030354976654053,3.1333818923068018,-1.0381066848501923,1.8342639501930262,-52.131483726919434,-109.6112456566378
0.100052,-110.83609771728516,-3.774555206298828,3.1335425082004895,-2.4137115861675205,0.989004241463559,-51.12307459785875,-109.71094209507264
0.10961,-110.90015411376953,-4.217640399932861,3.133694590980352,-3.809229797288315,-2.2283562603492415,-50.18620828525937,-51.78063272505706
0.119654,-110.95150756835938,-4.633951663970947,3.1338157949354075,-2.0772803733147875,-5.090918210135793,-49.43890021269535,-109.93732488486091
0.129897,-110.98894500732422,-5.034517765045166,3.1339695004128734,-3.5384542047191525,-7.352038674490174,-48.47808042667673,-109.91649972365349
0.139097,-111.08596801757812,-5.412136554718018,3.134101094162091,-5.918378125723089,-11.043382821798653,-47.68284833180132,-108.35150723899379
0.150063,-111.20902252197266,-5.766262054443359,3.134220494446267,-7.098082849638991,-14.038047673765833,-46.974830922437796,-107.55986688755345
0.160113,-111.31842803955078,-6.110392093658447,3.1343220121566358,-6.714907956540807,-15.52451284189311,-46.373521558477385,-104.95356745591796
0.170068,-111.42183685302734,-6.461160659790039,3.1342840534269594,-7.642985096338854,-15.611450904743617,-46.65894150351387,-44.587980236901096
