Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg]
0.0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,-86.25809478759766,-10.270950317382812,-3.107066453544591,57.26548420901873,27.279029346864103,170.70407656743396,-85.41234509596119
0.009557,-85.10076141357422,-6.877352237701416,-3.107934184981903,51.13232950418412,45.39170918604473,164.17781715510844,-84.20042448131048
0.019557,-85.261474609375,-7.08571720123291,-3.1098143499895055,42.110397516311394,61.03881197070852,155.29318904502588,-84.22728180700084
0.029556,-84.96955871582031,-5.6239824295043945,-3.1110729902479255,28.844028883841833,71.11647605330637,148.62798992460398,-80.35138226918575
0.03968,-84.85474395751953,-4.163822650909424,-3.111562785234556,17.690946393783605,76.59402139027895,146.04367856910292,-81.86019746488107
0.048887,-84.79642486572266,-2.6681578159332275,-3.111602582824905,12.51162163012575,77.04973844189138,145.74977552911727,-82.6455809680752
0.058951,-84.70391845703125,-1.1569987535476685,-3.111629097270939,12.403801117661576,74.63691264588185,145.4619786782496,-78.2168841648975
0.069918,-84.55253601074219,0.3664131462574005,-3.111123191432767,15.122595482825586,64.15701189287279,147.6551114396057,-79.32609447425898
0.079496,-84.37438201904297,1.901182770729065,-3.1107788988236535,16.11089482742246,41.31656219512125,149.0099750841261,-83.752906459921
0.089538,-84.18387603759766,3.3907663822174072,-3.1106728204421223,18.26309597262994,13.06596319825857,149.1856748703355,-82.20135603982467
0.10002,-83.94369506835938,4.814312934875488,-3.1110438815536114,19.460192492606808,-13.117384277425012,146.9736907868702,-83.02152960110959
0.109041,-83.66292572021484,6.151098728179932,-3.111765725433757,21.118570960822368,-35.25197917445898,143.0187653706227,-82.86405062195581
0.119063,-83.30866241455078,7.408492088317871,-3.1124594301402024,24.123645874858294,-55.997630344335114,139.09907007011412,-49.80311071929828
0.129085,-82.86299896240234,8.596954345703125,-3.113225343549562,27.597150530099324,-73.32697798572178,134.71561858534002,-81.41123886167934
0.139623,-82.35884857177734,9.708703994750977,-3.1141195200764296,29.049023351401427,-86.37621148938206,129.67324509095644,-80.04085115930259
0.150016,-81.82211303710938,10.7435884475708,-3.115033418784852,30.826662045167286,-96.56733184428298,124.54061747688031,-81.1282402918895
0.159363,-81.21410369873047,11.699151992797852,-3.1160180876914696,33.990494461176404,-106.00506184316399,119.03017111867577,-77.68292219674112
0.169737,-80.53873443603516,12.546769142150879,-3.1175508573718513,36.32840674236923,-111.25487501283001,110.96295955789284,-79.77735387976402
0.179931,-79.83919525146484,13.25836181640625,-3.119516158416071,38.81665831738322,-111.39982528739603,101.00420906874493,-66.59312996552204
0.189934,-79.12940216064453,13.8468599319458,-3.1214792425459392,40.03030438571903,-109.67631584280252,91.2020953078329,-78.55354356607829
0.198931,-78.4721908569336,14.33453369140625,-3.1234951131750877,36.77643641607081,-105.06377298307702,81.37769463965913,-76.89520725443465
0.209931,-77.91181182861328,14.71918773651123,-3.1257783931031478,33.380350247524575,-99.157387388876,70.60102899740218,-77.16893505182004
0.219021,-77.41301727294922,14.98194694519043,-3.1282724157289437,29.309209162549305,-93.53661981519741,59.084599226519494,-76.28644374960443
0.228996,-76.9842529296875,15.126591682434082,-3.130916023697907,25.806290297647614,-84.60700124905199,47.095045666924605,-76.25040553276112
0.238994,-76.63046264648438,15.179959297180176,-3.1334188853792995,22.45366974543205,-72.67630001444051,35.88856305038792,-75.90976852926926
0.249318,-76.46879577636719,15.18056869506836,-3.135661893527065,8.905598498381778,-56.19946243430899,25.98497658407161,-74.66540795578702
0.259332,-76.6608657836914,15.134483337402344,-3.138064667472391,-10.303071424265665,-40.89964403308908,15.496193170046944,-75.95226323122792
0.26908,-77.04522705078125,14.978482246398926,-3.1412396328973093,-18.601675279976643,-24.017129074751946,1.5583627275385923,-75.72879900598221
0.278861,-77.4639663696289,14.663900375366211,3.1381354091052485,-26.059613476226925,-4.22061294477183,-15.344551017641614,-33.43150267732669
0.289865,-78.09332275390625,14.1776704788208,3.1340225671452457,-41.47018339483859,14.435907046692723,-33.87237658476479,-77.75475610220559
0.298886,-79.02017974853516,13.494515419006348,3.1296785037577317,-59.51240129499407,29.379273243055298,-53.94413738546537,-65.31745266976068
0.308884,-80.06602478027344,12.618185043334961,3.1259899816355707,-67.88986736863566,39.04927406994634,-71.5822129924312,-78.81123419350291
0.319119,-80.98165893554688,11.608755111694336,3.123444539608751,-68.43359823789287,32.205096672513406,-84.21481178690986,-80.17982294153222
0.329119,-81.6074447631836,10.50255298614502,3.1219966802049575,-57.40856642684675,5.696622800827108,-91.6378408863122,-80.67108043345064
0.338217,-81.84568786621094,9.38295841217041,3.1220468030783226,-39.592052127814334,-21.2594162916972,-91.67022964335641,-80.66227823090185
0.348961,-81.83201599121094,8.438648223876953,3.1241033600868224,-21.78913844296671,-24.160049075587168,-82.0091729491835,-73.95881584240627
0.36011000000000004,-81.78709411621094,7.869390487670898,3.128498690454404,-12.601272985624046,-7.533033564853635,-61.362542446799615,-78.37783767158591
0.368732,-81.97492980957031,7.714966773986816,3.1335886951446064,-22.633771588561533,10.502224372537604,-37.59393492764046,-32.439570521281745
0.379108,-82.6055679321289,7.833557605743408,3.137928632678163,-45.38333878921688,30.031303591792224,-17.341706868689805,-60.2948462357068
0.388512,-83.48395538330078,8.14512825012207,-3.141152698401565,-54.27270363548883,51.58017134768352,2.1044282408314725,-83.27388262695882
0.399111,-84.1570816040039,8.664488792419434,-3.1370016605405033,-45.69180720760758,60.36895482823786,22.137215128354313,-83.50615143973353
0.410122,-84.47134399414062,9.337553024291992,-3.1336341877755345,-29.685135944277636,53.2630753176613,38.51860593747679,-80.82111489131321
0.419048,-84.59549713134766,10.035998344421387,-3.1321305817826413,-20.359308349663532,51.43232507290942,45.8636991633547,-81.51225455184976
0.429049,-84.86619567871094,10.626053810119629,-3.1329052669227946,-25.396332098379695,60.0141948027474,42.243261771141064,-82.2748906492079
0.440046,-85.61546325683594,10.978174209594727,-3.135826235160538,-55.58485127693998,63.97511712508617,28.286929626831622,-84.74343839303565
0.449026,-86.98240661621094,10.958447456359863,-3.1407521509887957,-95.25802556152655,49.24065397203573,4.188834635884699,-86.01514758930601
0.459021,-88.52133178710938,10.505757331848145,3.1365921670500145,-110.34316087184921,28.687518514105577,-25.362172614793167,-87.67822657098243
0.469024,-89.58686828613281,9.76732063293457,3.132291389997665,-88.46577126216405,31.416209823376935,-47.74429271357475,-85.74071602337095
0.480015,-90.13184356689453,9.034597396850586,3.1309351062406625,-66.41053718687012,50.19833528613073,-55.039515313227824,-89.24473569866579
0.489035,-90.68353271484375,8.445283889770508,3.1308722936652496,-64.42164074207575,55.17325041717667,-55.70280522881151,-64.29251119218792
0.499948,-91.14884185791016,7.964977264404297,3.1317480791320444,-41.67395184344216,35.06865006694667,-51.414399241432726,-90.46243617511149
0.509586,-91.21421813964844,7.70872163772583,3.13471907882045,-30.559751912781525,5.695402758286615,-35.92317161891238,-89.28294818183527
0.519631,-91.40941619873047,7.806336879730225,3.1388385699568384,-39.07352124149989,-38.279402467459185,-14.424201810002613,-90.40868388744867
0.529615,-91.73343658447266,8.18673038482666,-3.1407469502773697,-39.43998479613317,-72.53982600463449,4.44496587598653,-87.12160068658065
0.539631,-91.88459014892578,8.631996154785156,-3.1391761397371862,-29.607613297197993,-72.81334776013682,12.7220017018459,-37.58823194438116
0.549049,-92.01604461669922,8.901183128356934,-3.1401330731863495,-29.577123332743056,-49.216140423104555,7.695104562347928,-91.76244745481462
0.558152,-92.23190307617188,8.828024864196777,3.139759779384771,-16.269688187888793,4.063591164621467,-9.685832351613492,-91.19246304656485
0.569085,-92.37158203125,8.34011173248291,3.135327495827371,-7.646220898458147,70.16128092806925,-33.1587925712277,-29.71479919068972
0.579082,-92.72413635253906,7.547754287719727,3.131590129636263,-19.08576664494859,103.66518246749018,-53.142198044825,-91.71154202139108
0.588072,-93.26873779296875,6.6749796867370605,3.1297308048742933,-25.85113731973792,95.67375185554855,-63.39156625296779,-92.55740205724868
0.599125,-93.5881118774414,5.8907670974731445,3.129074106581818,-18.35656369632698,60.06159631558729,-67.13050742728116,-92.11589464862246
0.608109,-93.65782928466797,5.188076972961426,3.1285269479442954,-15.273049182315335,15.804299588411634,-70.11715790603097,-2.863160792329908
0.619053,-93.7479476928711,4.486088275909424,3.127793820677608,-16.37674457293957,-20.32671980958611,-74.12322777878353,-93.54535614105154
0.629149,-93.87316131591797,3.7436389923095703,3.126961286443841,-15.506226717937693,-42.529815527579785,-78.70095033412031,-82.59521612674786
0.638726,-93.98726654052734,2.9816575050354004,3.126616326056603,-14.772990542611192,-56.38680769305327,-80.65465764431075,-93.30514461808691
0.6491269999999999,-94.12962341308594,2.26408314704895,3.126863939381181,-16.154474849421725,-66.45771330346739,-79.44109012315039,-90.84573357615493
0.658684,-94.28892517089844,1.6134787797927856,3.1274835209327736,-14.563144933193596,-69.76325848437592,-76.22763638282113,-93.46033220213344
0.669073,-94.42070007324219,1.0029397010803223,3.1280682392300694,-13.33578640632534,-62.94150459798814,-73.1702934461617,-93.37934254534966
0.679133,-94.58168029785156,0.3724742829799652,3.128201224132432,-14.465579095994551,-45.06981603084037,-72.57425015805136,-93.64763261134917
0.688147,-94.78779602050781,-0.3185577392578125,3.128141125226462,-15.727507771573181,-23.147949936827388,-73.05885890985293,-93.69085837324985
0.699075,-94.99950408935547,-1.0358401536941528,3.128337162329151,-16.08864207110656,-5.485533243206926,-72.1548014109317,-94.08150313813947
0.708215,-95.19133758544922,-1.7433385848999023,3.12851503272847,-15.340154083363418,5.641924511519531,-71.33021999319274,-93.16695028862532
0.719069,-95.37432098388672,-2.460514545440674,3.128470407334991,-15.877356999321384,12.756162892979718,-71.71123526585274,-82.61869480196901
0.729079,-95.58397674560547,-3.2077231407165527,3.1282096150170253,-17.424779044470085,15.896351755403188,-73.29736911566978,-93.73992453084053
0.738103,-95.80577087402344,-3.9841723442077637,3.127988844160868,-17.885702407777348,20.775283945590235,-74.6795398564919,-91.34357223529379
0.749074,-96.01043701171875,-4.779992580413818,3.1277713000325584,-17.755122851225043,24.568518293616027,-76.03600859546727,-68.97881219966152
0.758799,-96.20861053466797,-5.595430850982666,3.127469464400708,-17.912563834235716,25.78339379600244,-77.85710095273274,-94.64514159062784
0.769068,-96.40332794189453,-6.417941093444824,3.127376063476553,-17.127257711771623,24.43324639710392,-78.53068054830105,-95.11116050098362
0.779182,-96.5715560913086,-7.222854137420654,3.127356811505678,-14.898864098825356,20.691265788609908,-78.77426558467123,-95.59986336649432
0.788193,-96.7127456665039,-8.021780967712402,3.1271681494910903,-12.532990730717783,13.689342610974588,-79.93506989449322,-84.25100208530444
0.798984,-96.8337631225586,-8.824424743652344,3.1270012246294523,-9.148219624305325,6.469385707767297,-80.96141510031437,-88.38613187729389
0.808761,-96.92942810058594,-9.624505043029785,3.1268405027111266,-6.535351247884456,0.812724796309199,-81.93418430228591,-96.28826230237564
0.819211,-97.01886749267578,-10.42114543914795,3.1267588350093924,-4.256589258677579,-4.188436350478723,-82.46385864223124,-96.12523552267974
0.828206,-97.09575653076172,-11.20020580291748,3.1268674234254936,-1.7909338704287,-8.040823124924586,-81.92498403747392,-94.38225931778629
0.838301,-97.16999816894531,-11.962532997131348,3.126885894350881,-1.0853475815228797,-10.758046546579493,-81.88476788364088,-91.7369991272535
0.848834,-97.25650024414062,-12.718236923217773,3.1270493490098525,-0.2217696389447688,-11.669842649830345,-81.04663537058862,-94.66373955400377
0.85828,-97.32125854492188,-13.448457717895508,3.127360066263547,1.6109878409896596,-11.493061132411137,-79.36765192919442,-96.06100115862078
