Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity X [deg/s],Angular Velocity Y [deg/s],Angular Velocity Z [deg/s],EKF Roll Angle [Deg],Step Frequency [Hz],Phase Variable
0.0,-106.56541442871094,23.689022064208984,-3.127909259561991,29.110990242646366,-57.37875265111964,83.55257713555294,-105.5103113155554,0.4,0.025132741228718346
0.003199,-105.57710266113281,25.752655029296875,-3.125421745755735,41.43693744905355,-58.08175670163237,97.8283281990399,-92.30556299538787,0.3996320242239106,0.047953422467713835
0.040585,-105.16015625,26.28508186340332,-3.123852903419462,54.48824391512692,-46.083740537655835,106.89734409595611,-91.90779350914211,0.3989094173607015,0.06852277027075251
0.046403,-104.45296478271484,27.518604278564453,-3.122349339014619,65.9581874185185,-25.840787875598057,115.17995250240456,-65.82299334606893,0.3978574632854542,0.08697736578189386
0.050644,-103.86901092529297,28.779708862304688,-3.120338582635346,71.97138351096018,-3.36090599856561,126.50746607103387,-103.3728855706964,0.3964562111685205,0.1031711607457908
0.054182,-103.4363021850586,30.1390323638916,-3.118200374416655,77.46335420745984,16.786275885384367,138.65878241583675,-101.8125804620802,0.39470678617785027,0.11708927775794
0.078979,-103.19438934326172,31.5261287689209,-3.117366414524267,69.22348229464816,32.140138158412,143.26816289797654,-101.95198097523806,0.39276870638728223,0.12971212208926897
0.081958,-103.33137512207031,32.79872512817383,-3.1179971177613095,48.37650526843489,39.82044682347039,139.7221609073377,-101.27123923677021,0.39083726043605305,0.14225487491781924
0.084442,-103.75103759765625,33.93852996826172,-3.11904464063367,32.288346433212105,44.59445535517499,134.0593057079935,-102.0663203565859,0.3889844775125291,0.1551705257980419
0.086635,-104.21792602539062,35.03040313720703,-3.119599777217046,23.856011742420513,45.947051376890954,131.34608136209764,-88.00460482487148,0.38715692427835796,0.16812828570728555
0.119085,-104.69158172607422,36.14462661743164,-3.119849305421026,16.900860846447795,46.56877617628054,130.44554824078813,-85.7331804558878,0.3853199871258356,0.18091225616233061
0.121882,-105.25041961669922,37.25655746459961,-3.120100164438713,11.593818375499874,49.22289889528828,129.62837074810946,-92.38910738426075,0.38348088633148336,0.19356721388955125
0.125206,-105.90750885009766,38.346275329589844,-3.120147643036044,8.901936663213005,54.44293585526764,130.14941855913304,-105.25546862195591,0.3816051900618471,0.20587668135326315
0.128426,-106.66888427734375,39.441341400146484,-3.1200151542587786,3.988048845514303,56.71092407483247,131.89517392985329,-101.53773492717058,0.379658058115949,0.2176194517530567
0.159067,-107.54774475097656,40.543174743652344,-3.120176705488858,-3.0173577285977236,56.62180035144756,131.98593348354441,-106.61102023242023,0.37770131003258345,0.22917946027086714
0.162958,-108.54178619384766,41.61691665649414,-3.120537043344468,-12.076361848851166,54.461281743378294,130.96390495727874,-106.92875203266428,0.375776471934726,0.240817019032702
0.16755199999999998,-109.60772705078125,42.67310333251953,-3.1209949284993472,-19.78411079890008,48.6825557998594,129.37324952223113,-107.9506564743914,0.37390314185485674,0.25265727107180996
0.172101,-110.65702819824219,43.73479461669922,-3.121473679009702,-26.586432797099178,39.590327505048904,127.57514758171193,-93.66416257920389,0.3720853737591259,0.2647289245529616
0.19874,-111.64437866210938,44.799041748046875,-3.122282001888431,-32.25975184625185,27.429725518069386,123.5408007257955,-110.86456035105637,0.370410776030502,0.2775859302432331
0.20091600000000004,-112.47461700439453,45.826637268066406,-3.1235814107807505,-33.175526534694235,13.647796277800692,116.0827805672752,-107.48091388743177,0.3690167752189135,0.29210076028142223
0.203058,-113.05644226074219,46.81929016113281,-3.124726624199766,-30.5344528920958,-1.368771083609319,109.2627137376124,-112.03717248400834,0.3678540311991939,0.3079810319422915
0.205151,-113.36558532714844,47.828453063964844,-3.1257445235411327,-25.403187900759093,-18.007119265558078,102.94808090653055,-107.04343330701782,0.3668798823487535,0.324973224638374
0.239958,-113.34222412109375,48.86940383911133,-3.1266236085218724,-17.332853235978174,-36.58853108181459,97.21670524943276,-112.42983963964886,0.36604667353423775,0.34278976211993106
0.242166,-112.93494415283203,49.952613830566406,-3.1273849931911433,-8.706785352021047,-56.58915887740407,91.93963279478922,-108.17651605126625,0.36531246727593686,0.3611759989542581
0.244167,-112.18682098388672,51.07191848754883,-3.1279157883527633,-1.2060182411367875,-74.22825559765081,87.9180652228099,-111.19479983305965,0.36458984731642063,0.379588903111128
0.246085,-111.23664855957031,52.19713592529297,-3.1284691747881754,0.23933852633626798,-88.1091875761652,83.64585702904779,-109.5028562331804,0.36388231870384924,0.3980512254462645
0.279331,-110.2449951171875,53.27110290527344,-3.129254940830426,-3.7351828627225605,-96.3576655273311,77.93601695840306,-109.22388275442451,0.36326793693788634,0.41705435134559166
0.282522,-109.3163070678711,54.23168182373047,-3.130289427975242,-7.036481800401469,-96.00080863376544,70.79922059654844,-108.27845784535596,0.36282174660536265,0.4370756524434491
0.286914,-108.48661041259766,55.04732894897461,-3.131455626735406,-8.8490727065844,-90.5628374128439,63.012142414384414,-13.005147929972816,0.3625637320852624,0.4582512620756763
0.290965,-107.73102569580078,55.72657012939453,-3.1327418629199646,-8.361622596088099,-82.61706661550379,54.6332249255442,-107.5005748396472,0.3625106004383423,0.4806979772359453
0.318863,-107.0177001953125,56.28771209716797,-3.1338492133015112,-4.888030429048326,-73.20155522199283,47.48111186447582,-105.48197256341368,0.3625474185324146,0.5037065249273692
0.320974,-106.3612060546875,56.76306915283203,-3.134732054122416,-0.0837131063245638,-62.17420797681808,41.80947987204814,-93.12516335351316,0.362551948590917,0.5265145142571792
