Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,88.40702056884766,3.3290066719055176,2.004502112319159e-05,-0.0017721205949783325
0.000816,88.40782165527344,3.329357385635376,1.4120299222104864e-05,-0.0012483448954299092
0.040611,88.40670776367188,3.329587936401367,3.944969029493971e-05,-0.0034876172430813313
0.04191,88.40579986572266,3.329420328140259,2.2695811332001e-05,-0.002006441354751587
0.043191,88.40609741210938,3.330484390258789,3.75579464707116e-05,-0.0033203514758497477
0.044435,88.40653228759766,3.3302159309387207,-9.080777613883909e-07,8.028000593185425e-05
0.080462,88.40808868408203,3.3303470611572266,3.41397569976644e-05,-0.00301823066547513
0.081357,88.40585327148438,3.330497980117798,3.693018649899183e-05,-0.003264844650402665
0.082183,88.4044418334961,3.331505537033081,4.9981286675288856e-05,-0.004418567754328251
0.083003,88.40313720703125,3.3320200443267822,3.710830827720346e-05,-0.003280490869656205
0.120734,88.40385437011719,3.3294906616210938,2.3463248888660467e-05,-0.0020742416381835938
0.122079,88.40296936035156,3.32989764213562,5.816567809921938e-05,-0.005142018664628267
0.12343,88.40074920654297,3.3312058448791504,3.584929408391682e-05,-0.0031691044569015503
0.124626,88.40201568603516,3.33038330078125,2.1929828816279483e-05,-0.00193864107131958
0.160525,88.4029312133789,3.331090211868286,2.0501059241727188e-05,-0.0018123537302017212
0.161454,88.40312957763672,3.3323349952697754,2.2945116436334625e-05,-0.002028420101851225
0.162275,88.40289306640625,3.3313839435577393,2.9017544673271455e-05,-0.002565234899520874
0.163127,88.40325927734375,3.330667495727539,1.2174169363832226e-05,-0.0010762362508103251
0.200577,88.40372467041016,3.332670211791992,3.492944336701893e-05,-0.003087892895564437
0.201714,88.40351867675781,3.3321433067321777,6.6159203141697634e-06,-0.0005848706350661814
0.203179,88.40425109863281,3.332446336746216,3.967411940686523e-05,-0.003507360816001892
0.204336,88.40222930908203,3.332700729370117,3.1213271176203204e-05,-0.0027593227569013834
0.240476,88.40209197998047,3.3316712379455566,3.6329151559547556e-05,-0.0032115729991346598
0.241303,88.40153503417969,3.3310744762420654,3.196361040187004e-05,-0.0028256322257220745
0.242091,88.40157318115234,3.331674814224243,2.7977109143364573e-05,-0.0024732204619795084
0.242916,88.40096282958984,3.3300716876983643,4.1711000085121594e-05,-0.003687292570248246
0.28045,88.39997863769531,3.3294594287872314,3.0438663257783106e-05,-0.0026907771825790405
0.281329,88.40087127685547,3.329854965209961,2.024447892540724e-05,-0.0017896295757964253
0.28217,88.40157318115234,3.331043243408203,2.322786731334673e-05,-0.002053380012512207
0.28292,88.4021224975586,3.3316988945007324,1.2406098777110353e-05,-0.0010967254638671875
0.320792,88.40155029296875,3.330824375152588,4.688558027880319e-05,-0.004144757986068726
0.322164,88.39924621582031,3.330472469329834,3.617860585819344e-05,-0.0031981614883989096
0.323394,88.39982604980469,3.3315601348876953,2.588323570168437e-05,-0.0022880735341459513
0.324625,88.40062713623047,3.3321282863616943,1.9962192809712928e-05,-0.0017646703636273742
0.36039800000000005,88.40120697021484,3.330673933029175,1.970921361913165e-05,-0.0017423182725906372
0.361212,88.40003967285156,3.3296854496002197,4.786827316425304e-05,-0.004231557250022888
0.362038,88.39793395996094,3.3304190635681152,3.782269966231236e-05,-0.003343448508530855
0.362803,88.39784240722656,3.3313634395599365,3.724117479841385e-05,-0.0032920395024120808
0.400442,88.39800262451172,3.3317272663116455,2.6098700324772444e-05,-0.0023070729803293943
0.40136,88.39865112304688,3.3314762115478516,2.4079902227996196e-05,-0.0021286308765411377
0.402204,88.39887237548828,3.3314287662506104,2.1964323384285857e-05,-0.0019416214199736714
0.403016,88.3993148803711,3.3307201862335205,1.978549170524545e-05,-0.0017490239115431905
0.440814,88.39800262451172,3.330535888671875,5.2429172426188245e-05,-0.004634634125977755
0.442093,88.39646911621094,3.3304362297058105,2.4316499924829184e-05,-0.002149492735043168
0.443446,88.3974838256836,3.3303868770599365,3.4042708056033425e-05,-0.003009289735928178
0.44469100000000006,88.39808654785156,3.330573081970215,2.2841075193068404e-06,-0.00020191073417663574
0.480505,88.4000015258789,3.3294854164123535,1.8584311193331256e-05,-0.001642853138037026
0.48139699999999996,88.39955139160156,3.328903913497925,1.9954006113721443e-05,-0.00176392518915236
0.482213,88.39861297607422,3.329928398132324,4.2318947738061434e-05,-0.0037409362848848104
0.483068,88.3970718383789,3.3306093215942383,3.488993476293821e-05,-0.0030841680709272623
0.520518,88.39798736572266,3.330728769302368,1.3957512689181086e-05,-0.0012338160304352641
0.521986,88.39911651611328,3.329935073852539,2.440848345897196e-05,-0.0021576883736997843
0.523292,88.39796447753906,3.3305063247680664,3.9609513300307816e-05,-0.003501400351524353
0.524463,88.39649963378906,3.3299367427825928,3.8695670047364836e-05,-0.003420561784878373
0.560437,88.39663696289062,3.3308706283569336,2.335980737512344e-05,-0.002064928412437439
0.561255,88.39751434326172,3.3312199115753174,2.50410603887317e-05,-0.0022135674953460693
