Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,88.369873046875,3.18900728225708,3.7421581758723314e-05,-0.0033069404307752848
0.000874,88.36984252929688,3.1893131732940674,1.6980309553281554e-05,-0.0015005472814664245
0.040111,88.37158966064453,3.187840461730957,1.2802422533022213e-05,-0.0011313704308122396
0.041726,88.3728256225586,3.1876938343048096,8.089400822290355e-06,-0.0007148832082748413
0.042678,88.37358093261719,3.1883742809295654,1.7417989079313097e-05,-0.0015392900677397847
0.043548,88.37255859375,3.1886699199676514,3.667009398332226e-05,-0.003240630030632019
0.079661,88.37134552001953,3.1892056465148926,3.033470991085328e-05,-0.002680719131603837
0.08139,88.37066650390625,3.1882784366607666,4.707901803665371e-05,-0.004160404205322266
0.083422,88.36922454833984,3.187883138656616,3.7856062858415736e-05,-0.0033453109208494425
0.085145,88.36988830566406,3.188080310821533,2.402029076140978e-05,-0.0021226704120635986
0.119388,88.37071228027344,3.1882388591766357,2.3594301309691974e-05,-0.002085045212879777
0.120276,88.37151336669922,3.187960147857666,1.224599184081519e-05,-0.001082196831703186
0.121138,88.373291015625,3.188394784927368,2.8496123804059594e-06,-0.0002518296241760254
0.121932,88.37240600585938,3.1895525455474854,5.236425954288217e-05,-0.00462755560874939
0.160015,88.36996459960938,3.1876816749572754,2.6254520307795793e-05,-0.0023201110307127237
0.161822,88.37140655517578,3.18756365776062,2.495150463239416e-05,-0.0022049995604902506
0.163774,88.37104797363281,3.1880462169647217,3.621544575282575e-05,-0.0032003968954086304
0.165737,88.36966705322266,3.18668794631958,4.174685238842294e-05,-0.003689155448228121
0.199418,88.36900329589844,3.186612844467163,3.477876156078117e-05,-0.003073364496231079
0.200305,88.36805725097656,3.18650484085083,5.2607133951357865e-05,-0.00464879022911191
0.201148,88.3677978515625,3.1870436668395996,1.499933991300517e-05,-0.0013254586374387145
0.201989,88.3707504272461,3.1889851093292236,5.981828066210448e-06,-0.0005286186351440847
0.240171,88.3711166381836,3.189323663711548,2.8058414888975455e-05,-0.0024795534554868937
0.242212,88.36975860595703,3.1890358924865723,3.22533370162758e-05,-0.0028502196073532104
0.24406299999999997,88.36998748779297,3.187441825866699,1.9227171500435127e-05,-0.001699104905128479
0.245448,88.37065887451172,3.186758279800415,2.64313636034842e-05,-0.00233575701713562
0.279386,88.37008666992188,3.188307285308838,2.9437228654213923e-05,-0.0026013704482465982
0.28028,88.36983489990234,3.189648389816284,2.7864905736961753e-05,-0.002462417120113969
0.281114,88.36917114257812,3.1890358924865723,4.2328836752888155e-05,-0.0037405642215162516
0.28187900000000005,88.36881256103516,3.1886870861053467,1.8624597923383704e-05,-0.0016458336031064391
0.320118,88.37088012695312,3.1889266967773438,9.72098500967524e-06,-0.0008590520010329783
0.321899,88.37251281738281,3.189379930496216,3.869773307183454e-06,-0.0003419815911911428
0.323716,88.37238311767578,3.1895253658294678,3.4722633272823595e-05,-0.0030685218516737223
0.325378,88.3708267211914,3.190347671508789,2.7139520841280304e-05,-0.0023983418941497803
0.359424,88.3705062866211,3.1908798217773438,3.9971710104993755e-05,-0.003532320261001587
0.360322,88.36986541748047,3.190532684326172,2.466949683299026e-05,-0.0021800401154905558
0.361232,88.37068176269531,3.1922767162323,2.609411456637625e-05,-0.002305954694747925
0.362051,88.37065887451172,3.192683696746826,2.6043534983003686e-05,-0.0023014843463897705
0.400086,88.37008666992188,3.1921193599700928,3.661210458787981e-05,-0.003235414857044816
0.402098,88.36967468261719,3.191755533218384,2.4378675374123e-05,-0.0021543356124311686
0.403851,88.3709487915039,3.1915550231933594,1.3333670223265891e-05,-0.0011783090885728598
0.405435,88.37150573730469,3.192683696746826,2.617818102696221e-05,-0.0023134052753448486
0.439573,88.37096405029297,3.1921589374542236,2.3670110705200336e-05,-0.0020917505025863647
0.440453,88.37222290039062,3.190587282180786,5.682432487875126e-06,-0.0005021691904403269
0.44131,88.37313842773438,3.191610097885132,2.7530844061856168e-05,-0.002432987093925476
0.442148,88.37205505371094,3.1918907165527344,2.560050266135936e-05,-0.002262369031086564
0.480052,88.37157440185547,3.1906607151031494,3.709626897746573e-05,-0.003278255695477128
0.482045,88.37042999267578,3.19000244140625,3.7429776991743105e-05,-0.003307685488834977
0.483626,88.3702621459961,3.1909992694854736,2.754017386731022e-05,-0.002433732384815812
0.48442799999999997,88.37051391601562,3.190248727798462,3.106849589776427e-05,-0.0027455389499664307
0.519408,88.36981201171875,3.1893181800842285,3.6848290237514595e-05,-0.0032562764827162027
0.520281,88.3701400756836,3.190274238586426,1.2081772935317292e-05,-0.001067667966708541
0.521127,88.37206268310547,3.190197467803955,1.453491264360966e-05,-0.0012844802113249898
0.521971,88.37200927734375,3.1898109912872314,2.3501217451710705e-05,-0.0020768498070538044
0.560066,88.37196350097656,3.189655303955078,1.6389736742041057e-05,-0.0014483932172879577
0.561763,88.37206268310547,3.190518856048584,2.999301662288242e-05,-0.002650544745847583
0.563702,88.37137603759766,3.1891865730285645,2.4664857003705827e-05,-0.002179667353630066
0.565582,88.37187194824219,3.1891250610351562,2.306284239346527e-05,-0.002038106555119157
0.599421,88.37181091308594,3.188187837600708,2.96137041857043e-05,-0.0026170166675001383
0.60038,88.3717041015625,3.1881020069122314,2.1435710130880834e-05,-0.0018943102331832051
0.601185,88.3725357055664,3.188145160675049,1.7890326888571353e-05,-0.0015810135519132018
0.602048,88.37212371826172,3.1881039142608643,3.74965095911283e-05,-0.00331364618614316
0.639824,88.37137603759766,3.189030647277832,2.0828757214561603e-05,-0.0018406659364700317
0.641784,88.37299346923828,3.189624309539795,8.110462543716462e-06,-0.0007167458534240723
0.643769,88.37498474121094,3.188413619995117,-2.029677445988115e-06,0.00017937271331902593
0.645441,88.37603759765625,3.188324451446533,1.4782958628709457e-05,-0.0013064593076705933
0.679352,88.37507629394531,3.1885199546813965,2.9540946948880327e-05,-0.0026106834411621094
0.6801800000000001,88.37413024902344,3.1890273094177246,2.8002655727961168e-05,-0.0024747103452682495
0.680967,88.37325286865234,3.1893320083618164,4.384442740312996e-05,-0.0038746746722608805
0.681836,88.37226104736328,3.1893422603607178,2.9331118057145752e-05,-0.0025920572225004435
0.719954,88.37297058105469,3.189303159713745,2.613559555783776e-05,-0.0023096802178770304
0.721941,88.373291015625,3.1900060176849365,2.0415197702559175e-05,-0.0018041582079604268
0.723981,88.37372589111328,3.1893131732940674,2.2215066752034886e-05,-0.0019632282201200724
0.725518,88.3750991821289,3.1893081665039062,-2.7336330328602517e-06,0.00024158509040717036
0.759314,88.37678527832031,3.1894259452819824,1.7695563134836426e-05,-0.0015638769837096334
0.760135,88.3756332397461,3.187910795211792,2.5683766693535514e-05,-0.0022698191460222006
0.760907,88.37570190429688,3.188420534133911,1.656608157689124e-05,-0.0014640390872955322
0.761727,88.37588500976562,3.189429521560669,3.0227769767158222e-05,-0.0026714059058576822
0.79994,88.37370300292969,3.1892123222351074,5.263327555947442e-05,-0.004651397466659546
0.801868,88.37234497070312,3.1890289783477783,2.87535738194299e-05,-0.0025410207454115152
0.803902,88.37358093261719,3.1873276233673096,2.4128889841889447e-05,-0.0021323563996702433
0.805726,88.3731918334961,3.1879451274871826,3.4452521527155664e-05,-0.003044679295271635
0.839319,88.37236785888672,3.1891114711761475,3.070110550292152e-05,-0.0027131293900310993
0.840182,88.37284088134766,3.189450263977051,1.8480420572339927e-05,-0.0016331672668457031
0.840965,88.3738021850586,3.1894140243530273,1.5150071814002618e-05,-0.0013388694496825337
0.841737,88.37361145019531,3.1896724700927734,3.0127378123913397e-05,-0.0026624652091413736
0.880017,88.37281799316406,3.1901323795318604,2.5229316300263015e-05,-0.0022295857779681683
0.882059,88.3720932006836,3.190168619155884,4.2268420692392986e-05,-0.003735348815098405
0.883743,88.37059020996094,3.189077377319336,3.586574684940559e-05,-0.00316947721876204
0.886054,88.37004089355469,3.189089298248291,4.1826763479718624e-05,-0.0036962328013032675
0.919996,88.36872863769531,3.1894686222076416,4.1835826377971195e-05,-0.0036969787906855345
0.921806,88.36859893798828,3.190624952316284,2.480053482011622e-05,-0.0021915885154157877
0.923433,88.369140625,3.1906967163085938,2.9361660346384035e-05,-0.002594664692878723
0.924956,88.36925506591797,3.191267967224121,1.545858984251357e-05,-0.0013660640688613057
0.959878,88.37003326416016,3.191483497619629,2.347644433527327e-05,-0.00207461416721344
0.961555,88.3699722290039,3.1908867359161377,1.6191970727411195e-05,-0.0014308840036392212
0.963503,88.37010192871094,3.1914286613464355,2.9226445818772894e-05,-0.0025827439967542887
0.965378,88.36746215820312,3.1916770935058594,6.35387489786132e-05,-0.005614758003503084
0.999375,88.3647689819336,3.191861391067505,4.1808190389536815e-05,-0.003694371087476611
1.000233,88.36482238769531,3.1910400390625,4.3249965816396476e-05,-0.0038217755500227213
1.001034,88.36424255371094,3.1914665699005127,3.223848706127201e-05,-0.0028487294912338257
1.001875,88.36506652832031,3.1926207542419434,1.732270277864053e-05,-0.0015307217836380005
1.039884,88.36668395996094,3.19244647026062,5.657493702884401e-06,-0.0004999339580535889
1.042048,88.36641693115234,3.192605495452881,3.8894335425371876e-05,-0.0034369530621916056
1.043876,88.36595916748047,3.19170880317688,-2.544206911594788e-06,0.00022482128406409174
1.045515,88.36790466308594,3.191702127456665,2.8927863317558595e-05,-0.0025562946684658527
