Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,88.16175842285156,3.1736204624176025,4.176923786190677e-05,-0.003682449460029602
0.000869,88.1603012084961,3.1744773387908936,4.269110097171056e-05,-0.0037636603228747845
0.040683,88.15888214111328,3.1752383708953857,4.663855529440551e-05,-0.0041116029024124146
0.042306,88.15931701660156,3.1745870113372803,1.1721910742193297e-05,-0.0010333956452086568
0.043676,88.16211700439453,3.175708770751953,7.36504658772889e-06,-0.0006493180990219116
0.045093,88.16178131103516,3.1771278381347656,3.9086024273549545e-05,-0.0034458935260772705
0.081144,88.15916442871094,3.177302360534668,4.581018549313184e-05,-0.004038587678223848
0.082992,88.15902709960938,3.1775524616241455,2.501583968897762e-05,-0.0022053720895200968
0.084388,88.16024017333984,3.1781234741210938,2.435208312556727e-05,-0.002146885497495532
0.085938,88.16124725341797,3.1766750812530518,9.00463010132449e-06,-0.0007938594208098948
0.120732,88.16114807128906,3.1761653423309326,4.3692153326705324e-05,-0.003851950401440263
0.122056,88.15975952148438,3.1755752563476562,1.896877695510785e-05,-0.0016722828149795532
0.123484,88.16070556640625,3.174429416656494,3.34538247499822e-05,-0.0029493127949535847
0.12464,88.15960693359375,3.1759207248687744,3.3280985930386445e-05,-0.0029340386390686035
0.160707,88.1594009399414,3.1760215759277344,3.0994997741741706e-05,-0.002732500433921814
0.16203,88.16083526611328,3.1767418384552,2.5015328933595044e-06,-0.000220537229324691
0.163322,88.16222381591797,3.1767382621765137,2.7710793109942535e-05,-0.0024430451449006796
0.16451,88.1613540649414,3.178378105163574,1.8736030680101727e-05,-0.0016517938347533345
0.200531,88.16204071044922,3.177692413330078,2.2386721277336904e-05,-0.0019736590329557657
0.201457,88.16287994384766,3.177215099334717,8.256554987301697e-06,-0.0007279216661117971
0.202295,88.16324615478516,3.1774203777313232,3.432329993578275e-05,-0.0030260535422712564
0.203092,88.16177368164062,3.1772117614746094,3.0444846412742702e-05,-0.002684071660041809
0.240666,88.16195678710938,3.1774823665618896,2.8568665673775964e-05,-0.002518669469282031
0.242438,88.16211700439453,3.1790809631347656,2.70643278162586e-05,-0.002386048436164856
0.243947,88.16221618652344,3.180704116821289,2.5919188144389317e-05,-0.002285093069076538
0.245159,88.1613540649414,3.179999828338623,4.620624816095291e-05,-0.00407360540702939
0.280849,88.16016387939453,3.179870843887329,3.025103030848587e-05,-0.0026669357903301716
0.282102,88.16114044189453,3.1803019046783447,2.416590246674282e-05,-0.0021304935216903687
0.283329,88.16050720214844,3.1788485050201416,4.495169558642506e-05,-0.0039629642851650715
0.284604,88.15962219238281,3.178468942642212,2.5573449977108184e-05,-0.0022545456886291504
0.320684,88.16046142578125,3.1790194511413574,2.9545253809159324e-05,-0.002604723209515214
0.322326,88.1601791381836,3.179015874862671,2.9072082004655245e-05,-0.0025629999581724405
0.323702,88.16068267822266,3.1784844398498535,1.873617204364903e-05,-0.0016517937183380127
0.32493,88.1612319946289,3.1793785095214844,2.6215262826028674e-05,-0.002311169868335128
0.360568,88.16083526611328,3.1792333126068115,2.7664753665836914e-05,-0.002438947791233659
0.361438,88.16011810302734,3.1803927421569824,3.959805875922666e-05,-0.0034909695386886597
0.362232,88.15914916992188,3.1803503036499023,3.4908036306464344e-05,-0.0030774627812206745
0.363069,88.15892791748047,3.1797688007354736,3.717307122819828e-05,-0.0032771381083875895
0.402422,88.15916442871094,3.179500102996826,2.0760577022612276e-05,-0.0018302351236343384
0.406386,88.15972137451172,3.1789052486419678,3.1210394083399534e-05,-0.0027514996472746134
0.408317,88.15972900390625,3.1793153285980225,1.7248955776433006e-05,-0.0015206632670015097
0.40982,88.16017150878906,3.1793394088745117,3.254974516021331e-05,-0.0028695911169052124
0.44134,88.15962219238281,3.180981159210205,2.3325420336881984e-05,-0.0020563602447509766
0.443078,88.16056060791016,3.181731939315796,1.9382713548305313e-05,-0.0017087908927351236
0.44511,88.1615219116211,3.1815831661224365,1.2359672394860432e-05,-0.0010896475287154317
0.446932,88.16065979003906,3.1807262897491455,5.113362124303408e-05,-0.004507973790168762
0.480625,88.15802001953125,3.181851863861084,4.043146599330501e-05,-0.003564357990399003
0.481536,88.15828704833984,3.181490898132324,3.327303812039028e-05,-0.0029332940466701984
0.4824,88.15862274169922,3.181471586227417,2.7352745932275466e-05,-0.002411380410194397
0.483231,88.1588134765625,3.181150436401367,3.132058261970373e-05,-0.0027611854020506144
