Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,88.31134796142578,3.2144603729248047,3.116524133245908e-05,-0.002752244472503662
0.000849,88.31111907958984,3.2142465114593506,2.7575491350338498e-05,-0.002435222500935197
0.039728,88.31198120117188,3.214614152908325,1.1963186234410331e-05,-0.0010564926778897643
0.040938,88.3136978149414,3.214834451675415,9.566985196745334e-06,-0.0008448958396911621
0.042081,88.31371307373047,3.216630458831787,2.9375872734140197e-05,-0.0025942923966795206
0.043263,88.31233978271484,3.216907501220703,3.464078329518648e-05,-0.0030592086259275675
0.0795,88.3111801147461,3.216101884841919,4.4748449816855095e-05,-0.003951788414269686
0.080425,88.3110580444336,3.215482473373413,1.9062831307482607e-05,-0.0016834588022902608
0.081271,88.31169891357422,3.215440273284912,4.006582630360032e-05,-0.0035382811911404133
0.082091,88.31059265136719,3.2164032459259033,2.506149185772959e-05,-0.002213195199146867
0.119689,88.31111145019531,3.2169227600097656,3.222835428409974e-05,-0.0028461217880249023
0.120867,88.3110580444336,3.216750144958496,1.9543725889962558e-05,-0.0017259271116927266
0.122023,88.3127212524414,3.2173304557800293,8.655941443171678e-06,-0.0007644297438673675
0.123107,88.31393432617188,3.2190639972686768,1.3304318117471596e-05,-0.0011749566765502095
0.159526,88.31388092041016,3.218621015548706,2.3162346036320962e-05,-0.0020455566700547934
0.160433,88.31380462646484,3.217961072921753,1.8324047357556986e-05,-0.0016182663384824991
0.161242,88.31393432617188,3.2190864086151123,2.9063641755292306e-05,-0.0025667245499789715
0.162104,88.31365203857422,3.219038724899292,2.1200926581029508e-05,-0.0018723312532529235
0.199768,88.31358337402344,3.217555522918701,3.5593623291936153e-05,-0.0031434004195034504
0.200947,88.31254577636719,3.2190451622009277,3.304196322357808e-05,-0.0029180198907852173
0.202069,88.31217956542969,3.2203381061553955,3.7361662512230864e-05,-0.003299489850178361
0.203295,88.3121566772461,3.219693183898926,2.406552424554779e-05,-0.0021252783481031656
0.239516,88.3136978149414,3.2207090854644775,1.0811370169124928e-05,-0.0009547920781187713
0.240401,88.31392669677734,3.221442937850952,3.5741117925604823e-05,-0.00315643846988678
0.241248,88.31266021728516,3.220355272293091,2.579066259253658e-05,-0.002277642022818327
0.242106,88.31260681152344,3.220381259918213,3.783814697325374e-05,-0.003341585397720337
0.279606,88.31220245361328,3.2200427055358887,2.3335737334677797e-05,-0.002060830360278487
0.280868,88.31238555908203,3.220259428024292,3.8449904646669516e-05,-0.0033956028055399656
0.282155,88.3110122680664,3.220271587371826,3.7851493215349964e-05,-0.0033427036833018064
0.283383,88.31098937988281,3.2202563285827637,2.7288682226636163e-05,-0.002409890526905656
0.319481,88.3122329711914,3.2207741737365723,1.224577544021811e-05,-0.0010814517736434937
0.320411,88.31405639648438,3.2213644981384277,4.715981491045337e-06,-0.000416487455368042
0.321244,88.3147964477539,3.220189332962036,1.9614607910043094e-05,-0.0017322601052001119
0.322001,88.31391906738281,3.218874216079712,2.873885044709091e-05,-0.0025380405131727457
0.35971600000000004,88.31363677978516,3.2198336124420166,2.3314272353562318e-05,-0.0020589681807905436
0.361004,88.31440734863281,3.2203762531280518,1.8281740165345288e-05,-0.0016145410481840372
0.362085,88.31486511230469,3.218966484069824,2.3710458103977026e-05,-0.0020939859095960855
