Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,20.823070526123047,1.182298183441162,0.00017215745460288863,-0.0035848468542099
0.000848,20.82139778137207,1.1814382076263428,0.00019136901837390365,-0.003984570503234863
0.040171,20.82036590576172,1.1830754280090332,0.00023102834837618035,-0.0048100948333740234
0.041202,20.818941116333008,1.180917501449585,0.00019486301088364992,-0.004056841600686312
0.042078,20.818950653076172,1.1798372268676758,0.0001504327498605625,-0.0031318520195782185
0.043605,20.820056915283203,1.1806321144104004,6.455721325365453e-05,-0.0013440848561003804
0.079947,20.8214054107666,1.1805024147033691,8.350028699784419e-05,-0.0017385933315381408
0.081331,20.822830200195312,1.1801146268844604,-2.5073416457230225e-05,0.0005220994935370982
0.083436,20.824649810791016,1.1797457933425903,7.309384520201124e-05,-0.00152215373236686
0.085478,20.822853088378906,1.1809806823730469,0.00016647011861518335,-0.0034663828555494547
0.120334,20.821746826171875,1.1821796894073486,0.0001132343140805083,-0.0023577362298965454
0.121626,20.822080612182617,1.1817671060562134,0.0001381010900073477,-0.0028755520470440388
0.122871,20.820253372192383,1.182085633277893,0.00023986857675167852,-0.004994124639779329
0.124847,20.818313598632812,1.1825554370880127,0.00017572197915719892,-0.0036582353059202433
0.160366,20.818113327026367,1.182938814163208,0.00019436969180002496,-0.004046410322189331
0.162458,20.817317962646484,1.1833837032318115,0.00016259533247403696,-0.003384798765182495
0.164431,20.81932830810547,1.182094931602478,-2.475554391785755e-05,0.000515393796376884
0.165878,20.822582244873047,1.180814266204834,2.638868162731655e-05,-0.0005494804936461151
0.200221,20.822742462158203,1.1802409887313843,5.088054860658796e-05,-0.0010594725608825684
0.201897,20.82329559326172,1.180446743965149,4.2542453795552466e-05,-0.0008858740911819041
0.203516,20.82408905029297,1.1814398765563965,5.416890097626703e-05,-0.0011280180187895894
0.205308,20.824481964111328,1.1815844774246216,6.962398073398826e-05,-0.0014498833334073424
0.240217,20.823932647705078,1.1800199747085571,0.00014474369990147864,-0.0030141330789774656
0.241965,20.822490692138672,1.181180477142334,0.00016049750951821723,-0.003341957926750183
0.243529,20.821617126464844,1.1811224222183228,0.00017175797933777356,-0.003576278919354081
0.24529,20.821901321411133,1.179146409034729,8.314045729946738e-05,-0.0017311424016952515
0.280202,20.82291030883789,1.1819593906402588,0.00011991898686996278,-0.0024970623198896646
0.281867,20.822925567626953,1.1851197481155396,7.018376821934749e-05,-0.0014614313840866089
0.283767,20.8248233795166,1.1829115152359009,6.994482621287031e-06,-0.00014565886522177607
0.285512,20.82651710510254,1.180048942565918,3.8547022984809004e-05,-0.0008028002339415252
0.319939,20.82694435119629,1.1812838315963745,4.4055382510534075e-05,-0.0009175390005111694
0.321746,20.826852798461914,1.1837705373764038,0.00011533511231257003,-0.002402067417278886
0.323684,20.82703971862793,1.1842349767684937,2.7295252089794398e-05,-0.0005684792995452881
0.325241,20.827245712280273,1.1839840412139893,0.00018797048743881412,-0.0039149075746536255
0.359631,20.824382781982422,1.1826107501983643,0.00019359561110822516,-0.004031509160995483
0.360533,20.823488235473633,1.181671380996704,0.00018383608246212227,-0.0038281085435301065
0.361436,20.82333755493164,1.1823384761810303,0.00013893356046019078,-0.0028930604457855225
0.362248,20.824209213256836,1.185293197631836,8.840857092170474e-05,-0.0018410385819151998
0.400581,20.825904846191406,1.186200737953186,2.3450871395669734e-05,-0.0004883856163360178
0.403245,20.82836151123047,1.1850582361221313,-2.424401736031743e-05,0.0005049631581641734
0.405581,20.830223083496094,1.1847765445709229,9.532206479883551e-06,-0.00019855798745993525
0.407376,20.830278396606445,1.1839396953582764,7.804585077596097e-05,-0.0016257168026641011
0.440731,20.829883575439453,1.1856492757797241,7.625888903469084e-05,-0.0015884637832641602
0.443079,20.829099655151367,1.187888264656067,0.00018748874597433577,-0.0039052218198776245
0.444311,20.826953887939453,1.1875715255737305,0.00018620232112415635,-0.0038780272006988525
0.446048,20.82513427734375,1.185117244720459,0.0002701332502164332,-0.005625561345368624
0.480382,20.82280921936035,1.1856552362442017,0.00022758416777166486,-0.004738941788673401
0.482268,20.82381248474121,1.186264157295227,7.51361951598192e-05,-0.0015646220417693257
0.483563,20.826065063476562,1.1884459257125854,7.850882553435903e-05,-0.001635029911994934
0.485073,20.827144622802734,1.1903878450393677,2.149982299636521e-05,-0.0004477799229789525
0.520361,20.828353881835938,1.1895167827606201,7.594254767610534e-05,-0.0015817582607269287
0.52213,20.826202392578125,1.189521074295044,0.0002440393991738662,-0.005082414019852877
0.523869,20.82512664794922,1.190796136856079,3.947978999359456e-05,-0.0008221716270782053
0.525512,20.82823944091797,1.1911112070083618,5.9649031623040616e-05,-0.0012423843145370483
0.560262,20.827363967895508,1.193074345588684,0.00017017234605581788,-0.0035442414227873087
0.561916,20.825363159179688,1.1931426525115967,0.00017521527870182233,-0.003648921847343445
0.563647,20.82525634765625,1.193071722984314,0.00012248138567998805,-0.0025507062673568726
0.565539,20.82676887512207,1.1929736137390137,4.6649375770540816e-05,-0.0009715557680465281
0.600312,20.828306198120117,1.1914570331573486,6.446009622363394e-05,-0.0013425946235656738
0.602302,20.828725814819336,1.1926331520080566,6.45839950491443e-05,-0.0013452023267745972
0.604135,20.829648971557617,1.1926499605178833,4.1134482272870086e-05,-0.0008568168268539011
0.605634,20.83085060119629,1.1907687187194824,4.651505591895798e-05,-0.0009689481812529266
0.640276,20.83098793029785,1.1907687187194824,0.00010293686644794415,-0.0021442766301333904
