Time [Sec],Roll Angle [Deg],Pitch Angle [Deg],Phase Angle,Angular Velocity [deg/s]
0.0,0,0,0.0,0
0.0,88.09161376953125,3.253373861312866,8.352043708462286e-06,-0.0007357450085692108
0.000826,88.09368896484375,3.25364089012146,6.660332733266385e-06,-0.0005867332802154124
0.039629,88.09439849853516,3.2529993057250977,1.2538239759588855e-05,-0.0011045486899092793
0.04061,88.09385681152344,3.251926898956299,3.315781857755382e-05,-0.002921000123023987
0.041872,88.0915298461914,3.2520792484283447,5.065782433909218e-05,-0.004462525248527527
0.04282,88.09070587158203,3.2533085346221924,2.5610372648666584e-05,-0.002256035804748535
0.079719,88.09337615966797,3.2532832622528076,5.920316713870944e-08,-5.2154068725940306e-06
0.08059,88.09515380859375,3.2528915405273438,1.8229975902681723e-05,-0.0016059725312516093
0.081375,88.093994140625,3.252708673477173,3.118716117967388e-05,-0.0027474015951156616
0.082084,88.0926742553711,3.251471996307373,4.101120280387694e-05,-0.0036127865314483643
0.119554,88.09244537353516,3.2510805130004883,2.3013360615651223e-05,-0.0020273032132536173
0.120434,88.09362030029297,3.25110125541687,2.0606872052657566e-05,-0.0018153339624404907
0.121289,88.09469604492188,3.2512001991271973,9.540025718482965e-06,-0.0008404256659559906
0.122114,88.095458984375,3.2540340423583984,2.3431211753673918e-05,-0.0020641833543777466
0.159956,88.0947494506836,3.2548091411590576,2.7626307268059533e-05,-0.0024337326176464558
0.161396,88.09432220458984,3.254554271697998,3.0920636313789246e-05,-0.002723932499065995
0.16234,88.09403228759766,3.2547607421875,2.963941411197801e-05,-0.0026110555045306683
0.163213,88.0937728881836,3.2546565532684326,3.643938471870177e-05,-0.003210082883015275
0.201704,88.0931396484375,3.2535314559936523,3.516255173499578e-05,-0.0030975795816630125
0.206014,88.09302520751953,3.2541520595550537,2.868404624317536e-05,-0.0025268644094467163
0.208052,88.09268951416016,3.2548720836639404,4.0465679242431736e-05,-0.0035647305194288492
0.209514,88.09217834472656,3.2531485557556152,2.482337757832152e-05,-0.0021867454051971436
0.239532,88.09331512451172,3.2526626586914062,2.0222121298857295e-05,-0.0017814337043091655
0.240451,88.09436798095703,3.254896402359009,1.1197727813762178e-05,-0.000986456754617393
0.241328,88.09568786621094,3.2562074661254883,1.1108760275159453e-05,-0.0009786338778212667
0.242136,88.09614562988281,3.2565295696258545,1.901630355151572e-05,-0.0016752630472183228
0.279773,88.09546661376953,3.256373882293701,3.365619891004583e-05,-0.0029649585485458374
0.281897,88.09461975097656,3.2558624744415283,2.91402307110251e-05,-0.002567097544670105
0.283025,88.0945053100586,3.2571589946746826,3.4083671866483766e-05,-0.0030025842133909464
0.284659,88.09471893310547,3.2564663887023926,1.6716180863952264e-05,-0.0014726072549819946
0.320224,88.09591674804688,3.255624771118164,2.035261568303305e-05,-0.001792982337065041
0.322233,88.09648132324219,3.2563858032226562,1.28001195139749e-05,-0.0011276454897597432
0.323591,88.09811401367188,3.256824016571045,1.8647994744632092e-06,-0.00016428531671408564
0.32513,88.09928894042969,3.256972312927246,1.4275460147134466e-05,-0.0012576578883454204
0.360169,88.09933471679688,3.2564918994903564,1.556092147721926e-05,-0.0013709068298339844
